PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM	
J	Gallchoir, Cliona O.								Modernity, Gender, and the Nation in Joseph O'Connor's Star of the Sea								IRISH UNIVERSITY REVIEW				43	2			344	362		10.3366/iur.2013.0084			NOV 2013	2013	The late 1990s and early 2000s were marked by the appearance of a number of ambitious historical novels by Irish writers, including Joseph O'Connor's Star of the Sea (2004), which enjoyed both critical and commercial success internationally as well as in Ireland. The turn towards historical fiction occurred as Ireland experienced an unprecedented economic boom accompanied by rapid social change during the period now notoriously referred to as the Celtic Tiger. The concern with Ireland's belated entry into modernity that was a hallmark of the Celtic Tiger period is reflected in Star of the Sea, in which, this essay argues, there is an attempt to construct a national subject position fully compatible with modernity. To this end, for instance, the Irish language is represented in the novel as a standardized, written language, so that the voiceless victims of the Famine, many of whom were Irish-speaking and illiterate, can be reclaimed for twenty-first-century Ireland. O'Connor is however concerned as much with authenticity as he is with modernity, and through the figure of Mary Duane the novel thus ultimately reinstates the silence and wordlessness that is a hallmark of the Famine in the Irish national imaginary.									0	0	0	0	0	0021-1427		WOS:000326387900008		
J	Gottlieb, Dylan								Sixth Avenue Heartache: Race, Commemoration, and the Colorblind Consensus in Zephyrhills, Florida, 2003-2004								JOURNAL OF URBAN HISTORY				39	6			1085	1105		10.1177/0096144213489257			NOV 2013	2013	This article examines the controversy surrounding the renaming of a street for Martin Luther King Jr. in the city of Zephyrhills, Florida in 2003-2004. By paying close attention to the language deployed during a series of contentious city council meetings, the author traces how Zephyrhills's divisive history and neoliberal spatial order kept white residents from grappling with the city's legacy of racism, inequality, residential segregation, and memory of the Civil Rights movement. Ultimately, it reveals Americans' limited capacity to recognize and discuss race in the post-Civil Rights era.									0	0	0	0	0	0096-1442		WOS:000325473700004		
J	Blatterer, Harry								Friendship's freedom and gendered limits								EUROPEAN JOURNAL OF SOCIAL THEORY				16	4			435	456		10.1177/1368431013484000			NOV 2013	2013	This article elaborates the interactional freedom of friendship and its limits. It shows that friendship is marked by a normative freedom that makes it relatively resistant to reification, especially when compared to erotic love. It argues further, however, that due to friendship's embeddedness in the contemporary gender order, this freedom is limited. Having first outlined the freedom hypothesis, the article goes on to argue that friendship's normative freedom is made possible by its weak institutional connectivity'. To clarify that point, the article illustrates friendship's resistance to the reifying tendencies of therapy culture and then draws the gendered boundary of friendship's freedom with reference to the position of heterosexual cross-sex friendship in the heteronormative social imaginary. The article concludes by way of argument for a differentiated approach to friendship and suggests that the analysis of its freedom provides significant clues concerning the work that remains to be done towards equal gender relations.									0	0	0	0	0	1368-4310		WOS:000326964200003		
J	Burns, Jennifer								Lupus in Fabula: The Workings of Fear in Italian Migration Narratives								ITALIAN STUDIES				68	3			429	448		10.1179/0075163413Z.00000000052			NOV 2013	2013	This article analyses the expression of fear within the novel I lupi della notte by Amor Dekhis, and with reference to other narratives written by migrant writers in Italian, tracing not only the outcomes of fear but also its origins and operations in the stories told. In so doing, it attempts to articulate how an imaginary of fear which finds its expression in individual stories, often deploying the tropes of fable, is also indicated and begs interpretation as a shared emotion or even a collective condition. Drawing upon discussions of the production and circulation of fear by Sara Ahmed, as well as Freud's exploration of the uncanny, the article posits a fluid and multilateral interaction of fear and threat. This, in turn, indicates ways of understanding through transnational narratives a more widespread, even globalized, condition of fear in late twentieth- and early twenty-first-century culture.									0	0	0	0	0	0075-1634		WOS:000327017000007		
J	Shales, Ezra								Mass Production as an Academic Imaginary (or, if more must be said of Marcel, "Evacuating Duchampian Conjecture in the Age of Recursive Scholarship")								JOURNAL OF MODERN CRAFT				6	3			267	274		10.2752/174967813X13806265666654			NOV 2013	2013	As a response to John Roberts' article in this issue ("Temporality, Critique, and the Vessel Tradition"), this essay argues against his description of toilet or urinal manufacture as "postartisanal." Sanitaryware is still made by living people who manually rig up heavy plaster molds piece by piece, pour liquid slip, and athletically finish them with scrapers and sponges. Roberts' sighting of a "crisis of artisanal labor in the alienated form of factory handcraft" is an ahistorical narrative that, having issued forth from the keenly poetic pens of John Ruskin and Karl Marx, lives on in contemporary academic jeremiads (for example, Richard Sennett and Howard Risatti). This essay builds on scholars who argue for nuanced examinations of the histories of skilled production and mechanization that are material-specific (such as Isobel Armstrong, Peter Dormer, and Michael Ettema on glass, textiles, and wood, respectively). It proposes that there is greater value in researching the marginalized voices and unexamined perspectives of the shop floor than in continuing to wrangle over circumscribed gene pools of artistic genius or invented genres such as "the vessel."									0	0	0	0	0	1749-6772		WOS:000326856700003		
J	Vera, Paula								TEMPORALITIES AND TECHNOLOGICAL IMAGINARIES IN THE MODERN CITY. WATCHES PUBLIC IN ROSARIO, ARGENTINA								SCRIPTA NOVA-REVISTA ELECTRONICA DE GEOGRAFIA Y CIENCIAS SOCIALES				17	455			1	37	UNSP 455				NOV 1 2013	2013	The processes of construction the modern city developed through linkages with various technological imaginaries. Thinking that the presence of certain artifacts in cities is part of their cultural capital and is linked to various aspects of their identity, the focus will be on analyzing the significances acquires the time in the modernity. To approach these relationships will explore the process of incorporation of public clocks of Rosario's city, where the imperative of progress, tied to the speed, movement and punctuality, gathers strength in the second half of the 19th century and they extend across great part of the 20th century.									0	0	0	0	0	1138-9788		WOS:000327225400001		
J	Romeo, Bruno; Choucha, Walid; Hanon, Cecile								Actuality of paraphrenia and link with affectives disorders								ANNALES MEDICO-PSYCHOLOGIQUES				171	9			645	649		10.1016/j.amp.2013.08.009			NOV 2013	2013	Objectives. - From a clinical observation, firstly we will discuss the clinical value of such diagnosis of paraphrenia. Secondly, we will describe possible associations between paraphrenia and affective disorder. Observation. - We present the clinical observation of M. B., 42 years, hospitalized in psychiatric department against his will for behavioral troubles and delusional ideas. He previously suffered twice from depression that needed hospitalizations (in 1995 and 2010). After the last hospitalization, a treatment by escitalopram was prescribed but the patient didn't follow this treatment. When he was rehospitalised, he showed a psychomotor excitation, a depressive mood and insomnia without fatigue. He also had systematized delusions centered on his family, with imagination and interpretation mechanisms and megalomania and persecution thematics. The patient was not desorganised. A treatment by risperidone and valproic acid was prescribed and resulted in a good regression of the different symptoms within two months. Discussion. - If we apply the international classification like the ICM 10, this patient could be diagnosed: "persistent delirium and bipolar disorder". But if we apply other criteriae such as those of Ravidran and al., M. B. could be considered as presenting a paraphrenia. If we consider the euphoria and the psychomotor excitation as being a part of confabulatory paraphrenia, the affective disorder could be considered as a recurrent depressive disorder rather than a bipolar disorder. Thus, this clinical observation may link paraphrenia to affectives disorders and this link could be supported by four hypotheses. First, paraphrenia can be an affective disorder. Two observations support this hypothesis: the cyclic evolution and some symptoms, like the psychomotrice excitation, which are common between paraphrenia and mania. Second, paraphrenia may be considered as a kind of evolution of affectives disorders as a delusional reconstruction scarring. Nodet even described the paraphrenia post-mania and the paraphrenia post-depression. Third, patient with a paraphrenia may be more prone to develop an affective disorder and the delusional disorder mixing reality and imaginary elements may result in difficulties for the adaptation to environmental stress. Fourth, same risks factors such as genetic or epigenetic factors, emotional deprivation and/or social isolation are common to paraphrenia and affective disorder. However, paraphrenia is frequently associated with cluster A personality disorder (paranoiac and schizoid) while affective disorder are more linked to cluster B personality disorder (borderline). Conclusion. The efficacy of a treatment combining neuroleptic and mood stabilizers and the preservation of social insertion are important and indicate a therapeutic strategy that is different from schizophrenia. Thus, the determination of a link betWeen paraphrenia and affective disorders could allow better therapeutic strategy and better follow-up on the long run. (c) 2013 Elsevier Masson SAS. All rights reserved.									0	0	0	0	0	0003-4487		WOS:000327579700009		
J	Loeffler, Silvia								URBAN IMAGINARIES OF FLESH AND FANTASY								ARCHITECTURAL DESIGN				83	6	SI		114	119		10.1002/ad.1684			NOV 2013	2013										0	0	0	0	0	0003-8504		WOS:000327374500020		
J	Lemoine, France								Putrefaction and purification: the guillotine, knife of fate in Hugo, France and Stendhal								DIX-NEUF				17	3			276	297		10.1179/1478731813Z.00000000038			NOV 2013	2013	This article explores the representation of the guillotine in the fictional imaginary of three novels: Ninety Three by Victor Hugo, The Gods are Thirsty by Anatole France, and The Red and the Black by Stendhal. Whether it takes orders from the republic or the monarchy, the ominous presence of the gruesome instrument overshadows the novels in which the main characters eventually accept and even choose to offer their heads to the implacable blade. The figure of the guillotine is apprehended through two prisms: its serial and sacred qualities, i. e. by considering how each novelist constructs the symbolism of the 'widow' by including or excluding its technical side and/or building a rhetoric of the divine ('Sainte Guillotine'). The bleak ceremonial of the head-cutting machine, under the pen of these authors, becomes an emblem of cruelty and ignominy but also of resistance and sublimity.									0	0	0	0	0	1478-7318		WOS:000327873100004		
J	Pols, Jeannette								Through the looking glass: good looks and dignity in care								MEDICINE HEALTH CARE AND PHILOSOPHY				16	4			953	966		10.1007/s11019-013-9483-3			NOV 2013	2013	There are roughly two meanings attached to the concept of dignity: humanitas and dignitas. Humanitas refers to ethical and juridical notions of equality, autonomy and freedom. Much less understood is the meaning of dignitas, which this paper develops as peoples' engagement with aesthetic values and genres, and hence with differences between people. Departing from a critical reading of Georgio Agamben's notion of 'bare life', I will analyze a case where aesthetics are quite literally at stake: women who lost their hair due to cancer treatment. The analysis shows a complicated interplay between varying evaluations of female baldness by the self and others, mediated by (often strongly negative) cultural imaginaries, and aesthetic genres depicting conventional ways of 'looking good'. The paper concludes by arguing for a reconnection of the two notions of dignity, and for a rehabilitation of aesthetics in daily life and care as fundamental values for organizing our societies.									0	0	0	0	0	1386-7423		WOS:000327128500038	23604640	
J	Sum, Ngai-Ling								A cultural political economy of crisis recovery: (trans-)national imaginaries of 'BRIC' and subaltern groups in China								ECONOMY AND SOCIETY				42	4			543	570		10.1080/03085147.2012.760348			NOV 1 2013	2013	This paper explores crisis recovery from a cultural political economy (CPE) perspective. It examines the role of (trans-)national forces in constructing BRIC (Brazil, Russia, India, China) as drivers for recovery. First, it comments on some cultural economy' studies and indicates the value of a CPE approach. Second, it examines the BRIC' as a symbolic condensation of hope' knowledge and shows how this signifier evolved in three overlapping moments referring to its role as investor, consumer and lender. Third, it considers the material basis of the appeal of BRIC discourses, especially the credibility acquired through BRIC stimulus packages in the global financial crisis. Fourth, it indicates how China's gold standard' stimulus package has intensified some deep-rooted political tensions and harmed subaltern groups. Finally, it reflects on how CPE can contribute to studies of crisis and recovery.									0	0	0	0	0	0308-5147		WOS:000327475700002		
J	[Anonymous]								IMAGINARY MONSTERS								CONNAISSANCE DES ARTS					720			160	160					NOV 2013	2013										0	0	0	0	0	0293-9274		WOS:000328436000071		
J	Franklin, M. I.								Veil Dressing and the Gender Geopolitics of "What Not to Wear"								INTERNATIONAL STUDIES PERSPECTIVES				14	4	SI		394	416		10.1111/insp.12019			NOV 2013	2013	This essay examines controversies in the European Union around legislation that bans women from dressing in a visibly Muslim way in public. It brings together two usually separate domains of inquiry to reconsider geopolitical, emotional, and intellectual crosscurrents of these ostensibly national controversies in parts of the EU. I argue that these two domains need addressing in tandem to generate new insights and move scholarly debates that have become polarized in turn. The first strand is critiques of the influence that popular culture, in particular reality television makeover shows, has on body image and global consumption practices. The second is postcolonial critiques of orientalist discourses around the agency of Muslim women and veil dressing practices. The aim is to unpack the underlying contradictions and blind-spots that characterize many of the arguments for and against these laws, used by critics of not only Burqa-Ban legislation but also Muslim women's veil dressing in a context in which western public imaginaries about what the veil really means are becoming increasingly polarized and punitive. This juxtaposition can provide a new theoretical and empirical point of departure for reflecting on the geopolitical and ethical implications of laws that aim to police women's bodies and ways of dressing in western liberal democracies; an hardening of attitude and political discourse that lies at the intersection of global shifts in post 9/11 popular imaginaries, national identity projects, and geopolitics.									0	0	0	0	0	1528-3577		WOS:000330178700002		
J	Scott, Susie; Hinton-Smith, Tamsin; Haermae, Vuokko; Broome, Karl								Goffman in the Gallery: Interactive Art and Visitor Shyness								SYMBOLIC INTERACTION				36	4			417	438		10.1002/symb.74			NOV 2013	2013	In an effort to facilitate public engagement, contemporary art galleries and museums house interactive exhibits incorporating digital media. Despite removing traditional barriers of cultural capital, however, these exhibitions now presume a level of technological and performative competence, which can feel equally intimidating to visitors. Reporting on an UK-based ethnographic study and using dramaturgical theory, we show how interactive exhibitions can evoke situational shyness in visitors, through the combination of a demand for active, performative engagement and the deliberate restriction of instructional and explanatory information. In this ambiguous setting, visitors search for a social script to guide their action, the absence or opaqueness of which creates self-conscious inhibition. Actors adapt to this resourcefully by looking toward others to provide a replacement script; these may be companion visitors, strangers, or imaginary audiences. Some visitors, meanwhile, demonstrate resistance by refusing to engage with the interactive art agenda altogether, preferring to assume a role of detached spectatorship.									0	0	0	0	0	0195-6086		WOS:000330130900003		
J	Soledad Catoggio, Maria								The Consecration of Political Suffering: Martyrs, Heroes and Victims in Argentine Political Culture					4			JOURNAL OF LATIN AMERICAN STUDIES				45				695	719		10.1017/S0022216X13001144			NOV 2013	2013	This article addresses the various mechanisms by which the religious figure of the Christian martyr became a useful notion in Argentine political discourse. It argues that the process by which the idea of the 'martyr' was secularised and politicised was actually initiated by religious agents themselves. The analysis considers how commemoration initiatives devised by religious agents, social movements and political actors have brought 'Catholic martyrs' into the pantheon of national symbols. It also deals with the various semantic shifts seen in the public discourses of religious agents themselves, shifts that extend the boundaries of an eminently religious category by associating it with other figures in a more specifically political imaginary, such as that of the hero and the victim. The article shows how the political power of the religious figure of the martyr lay in the way various actors could use it to invoke the image of a legitimate and heroic victim of political violence. It thus allowed those actors to sidestep the vexed public question of whether those being commemorated had had any involvement in armed struggle.									0	0	0	0	0	0022-216X		WOS:000330466800003		
J	Engelberts, Matthijs								Cinepoetry: Imaginary Cinemas in French Poetry								MODERNISM-MODERNITY				20	4			771	778					NOV 2013	2013										0	0	0	0	0	1071-6068		WOS:000330494700009		
J	Saada, Valerie; Harf, Aurelie; Le Camus, Sabine; Moro, Marie Rose								[A fragrance workshop, a mediation tool for teenagers].				L'atelier parfum, un outil de mediation aupres des adolescents.				Soins. Pediatrie, puericulture					275			41	6					2013 Nov-Dec	2013	The fragrance workshop is one of the therapies used with young people in the day hospital of the Adolescent Centre of Cochin hospital in Paris. This unique form of mediation offers, through the use of a sense which is often neglected, access to the imaginary world of teenagers, allowing regression and the evocation of memories in a contained framework.									0	0	0	0	0	1259-4792		MEDLINE:24409577	24409577	
J	Baraibar, Alvaro								CHILE COMO UN "FLANDES INDIANO" EN LAS CRÓNICAS DE LOS SIGLOS VI Y VII								Revista chilena de literatura					85			157	177		10.4067/S0718-22952013000300007			2013-11	2013	The idea of a new Flanders or of a second or simply of another one appeared in different moments in the territory of Hispanic Monarchy referred to Aragón, Catalonia or Messina. The memory of this war survived in the Spanish collective imaginary even long after the end of the conflict, when Flanders was an ally of the Spanish Crown against France. When Chile becomes the great military problem due to native resistance to conquest, the idea of a second Flanders will turn up in America. This article tries to show the process and context sin which Flanders becomes visible in the discourse elaborated around the kingdom of Chile in the chronicles of 16th and 17th Centuries, until Diego de Rosales, the first writer to use the term "IndianFlanders".	La idea de un nuevo Flandes o de un segundo Flandes o simplemente de otro Flandes apareció en diferentes momentos en el territorio de la Monarquía Hispánica referida a Aragón, Cataluña o Messina. El recuerdo de la guerra pervivió en el imaginario colectivo español más allá del final del conflicto, cuando Flandes era ya un aliado de la Corona española frente a Francia. Cuando en el desarrollo de la conquista de las Indias Occidentales Chile se convierte en el gran problema militar con motivo de la resistencia de los indígenas de la Araucanía, la idea de un segundo Flandes aparecerá también en tierras americanas. Este trabajo pretende mostrar el proceso y los contextos en que Flandes se hizo presente en el discurso que se elaboró sobre el Reino de Chile en las crónicas de los siglos XVI y XVII, hasta que Diego de Rosales acuñara el término "Flandes indiano".								0	0	0	0	0	0718-2295		SCIELO:S0718-22952013000300007		
J	Delorme, Arnaud; Beischel, Julie; Michel, Leena; Boccuzzi, Mark; Radin, Dean; Mills, Paul J.								Electrocortical activity associated with subjective communication with the deceased								FRONTIERS IN PSYCHOLOGY				4						834	10.3389/fpsyg.2013.00834			NOV 20 2013	2013	During advanced meditative practices, unusual perceptions can arise including the sense of receiving information about unknown people who are deceased. As with meditation, this mental state of communication with the deceased involves calming mental chatter and becoming receptive to subtle feelings and sensations. Psychometric and brain electrophysiology data were collected from six individuals who had previously reported accurate information about deceased individuals under double-blind conditions. Each experimental participant performed two tasks with eyes closed. In the first task, the participant was given only the first name of a deceased person and asked 25 questions. After each question, the participant was asked to silently perceive information relevant to the question for 20s and then respond verbally. Responses were transcribed and then scored for accuracy by individuals who knew the deceased persons. Of the four mediums whose accuracy could be evaluated, three scored significantly above chance (p < 0.03). The correlation between accuracy and brain activity during the 20s of silent mediumship communication was significant in frontal theta for one participant (p < 0.01). In the second task, participants were asked to experience four mental states for 1 min each: (1) thinking about a known living person, (2) listening to a biography, (3) thinking about an imaginary person, and (4) interacting mentally with a known deceased person. Each mental state was repeated three times. Statistically significant differences at p < 0.01 after correction for multiple comparisons in electrocortical activity among the four conditions were obtained in all six participants, primarily in the gamma band (which might be due to muscular activity). These differences suggest that the impression of communicating with the deceased may be a distinct mental state distinct from ordinary thinking or imagination.									0	0	0	0	0	1664-1078		WOS:000331248100001	24312063	
J	Oreskes, Naomi; Conway, Erik M.								The Collapse of Western Civilization: A View from the Future								DAEDALUS				142	1			40	58					WIN 2013	2013	Science fiction writers construct an imaginary future; historians attempt to reconstruct the past. Ultimately, both are seeking to understand the present. In this essay, we blend the two genres to imagine a future historian looking back on a past that is our present and (possible) future. The occasion is the tercentenary of the end of Western culture (1540 - 2073); the dilemma being addressed is how we - the children of the Enlightenment - failed to act on robust information about climate change and knowledge of the damaging events that were about to unfold. Our historian concludes that a second Dark Age had fallen on Western civilization, in which denial and self-deception, rooted in an ideological fixation on "free" markets, disabled the world's powerful nations in the face of tragedy. Moreover, the scientists who best understood the problem were hamstrung by their own cultural practices, which demanded an excessively stringent standard for accepting claims of any kind - even those involving imminent threats. Here, our future historian, living in the Second People's Republic of China, recounts the events of the Period of the Penumbra (1988 - 2073) that led to the Great Collapse and Mass Migration (2074).									6	0	2	0	6	0011-5266		WOS:000313760800004		
J	Epurescu-Pascovici, Ionut								Le Chemin de Povrete et de Richesse and the Late Medieval Social Imaginary								FRENCH HISTORICAL STUDIES				36	1			19	50		10.1215/00161071-1816473			WIN 2013	2013	Authored by a modest legal professional, Le chemin de povrete et de richesse offers a remarkable entry point into the late medieval social imaginary, bringing into focus the views of the urban laity. Responding to socioeconomic instability, the author articulates a model of conduct that relies on pragmatic rationality (personified by Raison [Reason]), work, and self-discipline for the attainment of a moderate but secure social standing. While religious ethics remain important, socioeconomic factors are treated in their own right. Reflecting a complex social imaginary, the text offers a moment of genuine dialogism when maistre Barat (Deceit), the personification of the arrivistes who rely on fraud and sycophancy, defends his own path to success. The chastel de Labour, populated not by knights but by "more than a hundred thousand laborers," subverts the hierarchy of the traditional imaginary of the three orders. This article relates the changes in the social imaginary to the beginnings of European modernity.									0	0	0	0	0	0016-1071		WOS:000316243100002		
J	Bouchard, Pierre-Olivier								Reading and writing of the object: imaginary geography in Balzac and Butor								ETUDES LITTERAIRES				44	1			133	+					WIN 2013	2013										0	0	0	0	0	0014-214X		WOS:000325231200010		
J	Cansino, Selene; Hernandez-Ramos, Evelia; Estrada-Manilla, Cinthya; Torres-Trejo, Frine; Graciela Martinez-Galindo, Joyce; Ayala-Hernandez, Mariana; Gomez-Fernandez, Tania; Osorio, David; Cedillo-Tinoco, Melisa; Garces-Flores, Lissete; Beltran-Palacios, Karla; Guadalupe Garcia-Lazaro, Haydee; Garcia-Gutierrez, Fabiola; Cadena-Arenas, Yadira; Fernandez-Apan, Luisa; Baertschi, Andrea; Dolores Rodriguez-Ortiz, Maria								The decline of verbal and visuospatial working memory across the adult life span								AGE				35	6			2283	2302		10.1007/s11357-013-9531-1			DEC 2013	2013	It has been well established that working memory abilities decrease with advancing age; however, the specific time point in the adult life span at which this deficit begins and the rate at which it advances are still controversial. There is no agreement on whether working memory declines equally for visuospatial and verbal information, and the literature disagrees on how task difficulty may influence this decay. We addressed these questions in a lifespan sample of 1,500 participants between 21 and 80 years old. The n-back task was used, with letters and circles presented at different positions around an imaginary circle, to evaluate working memory in the verbal and visuospatial domains, respectively. The participants' task was to judge whether the current stimulus matched a stimulus that was shown n trials prior. Both domains were evaluated in two levels of difficulty: 1-back and 2-back. The comparison across decades showed that discrimination in the visuospatial and 1-back tasks started to decline earlier in women than in men; however, discrimination was equal between the sexes in the verbal and 2-back tasks. Performance on tasks in the visuospatial domain exhibited more pronounced decline than in those in the verbal domain. The rate of decline in working memory accuracy was superior in 2-back tasks than in 1-back tasks, independent of the domain. These results revealed that the effects of aging on working memory are less dependent on the type of information and more reliant on the resources demanded by the task.									2	0	1	0	2	0161-9152		WOS:000326100600021	23558670	
J	Clarke, Matthew; Moore, Alex								Professional standards, teacher identities and an ethics of singularity								CAMBRIDGE JOURNAL OF EDUCATION				43	4			487	500		10.1080/0305764X.2013.819070			DEC 1 2013	2013	This paper offers a critical analysis of the education policy move towards teacher professional standards. Drawing on Lacan's three registers of the psyche (real, imaginary and symbolic), the paper argues that moves towards codification (and domestication) of teachers' work and identities in standardized (and sanitized) forms, such as the Australian Institute for Teaching and School Leadership professional standards recently adopted in Australia, can be read as a colonization of the Real and the imaginary by (a rather static, mortified form of) the symbolic. The paper argues that in response to such normalizing moves, we need to consider how we might conceptualize the reanimation of what it means to teach and be a teacher, something we attempt in terms of enabling each of the psyche's registers to inter-animate each other, as a means of engendering teacher identities characterized by criticality, creativity and passion - that is, by an ethics of singularity rather than by standardization.									1	0	0	0	1	0305-764X		WOS:000325810100005		
J	Fendler, Rachel								Becoming-Learner: Coordinates for Mapping the Space and Subject of Nomadic Pedagogy								QUALITATIVE INQUIRY				19	10	SI		786	793		10.1177/1077800413503797			DEC 2013	2013	How can the process of becoming learner be observed, documented, and shared? What methodology could be used to discuss nomadic qualities of learning mobilities? This article argues in favor of an arts-based research approach, specifically social cartography, as a tool that can encourage young people to reflect on their identity as learners. Attentive to the deterritorializations, transgressions, and disruptions that characterize the learning process, it develops a mobile strategy for following the learner. This argument engages the philosophy of Gilles Deleuze and Felix Guattari to explore a pedagogical framework that expands our social imaginary of learning.									0	0	0	0	0	1077-8004		WOS:000326012200005		
J	Manchester, Helen; Bragg, Sara								School Ethos and the Spatial Turn: "Capacious" Approaches to Research and Practice								QUALITATIVE INQUIRY				19	10	SI		818	827		10.1177/1077800413503800			DEC 2013	2013	This article argues that specific spatial imaginaries are embedded in current debates about school ethos and research methods. It takes the reader on a journey around an English multicultural primary school supported by the creative learning program Creative Partnerships, exploring how creative arts practices (re)configured sociospatial relations within the school community over a 3-year period. The article proposes the metaphor of capaciousness to illuminate aspects of research and practice in schools concerning space, learning, and the significance of the connections of schools to other spaces, places, and networks. Recognizing these connections enables us to take account of issues of social justice particularly in relation to schools located in areas of socioeconomic deprivation. A spatial theorization of ethos also questions the concept of boundaries in case study research, and highlights the role of researcher interpretation in constituting what can be recognized as creative school ethos.									0	0	0	0	0	1077-8004		WOS:000326012200008		
J	Ladwig, Patrice								Haunting the State: Rumours, Spectral Apparitions and the Longing for Buddhist Charisma in Laos								ASIAN STUDIES REVIEW				37	4			509	526		10.1080/10357823.2013.769496			DEC 1 2013	2013	Buddhist ascetic monks and hermits that move largely outside of the institutional structures of the monastic order (sangha) have a long history in mainland Southeast Asia. In Lao Buddhism these figures seem to have largely disappeared, but due to their charismatic qualities they still occupy a crucial position in the social imaginary. This article explores rumours and narratives about the existence of ascetic monks and hermits in contemporary Laos. I argue that rumours about, and narratives of, spectral apparitions of these figures express a longing for Buddhist charisma that is partially rooted in Laos' revolutionary past, and in recent social and economic changes. As Buddhist charisma can point to alternative, personalised sources of power, I argue that rumours and spectral apparitions can be interpreted as haunting, and therefore afflicting and challenging the current politics of religion of the Lao state.									0	0	0	0	0	1035-7823		WOS:000326354100006		
J	Suter, Rebecca								Gender Bending and Exoticism in Japanese Girls' Comics								ASIAN STUDIES REVIEW				37	4			546	558		10.1080/10357823.2013.832111			DEC 1 2013	2013	Gender bending has been a staple of the medium of shjo manga, Japanese girls' comics, as best exemplified by cross-dressing girl knight characters and Boys Love stories, whose plots focus on romance between effeminate beautiful young men. The imaginary space created through the representation of these figures shares many traits in common with another typical feature of shjo comics, namely their exoticisation of Europe. Both have been used as simultaneously escapist and subversive strategies, as a refuge from contemporary social norms and a platform for critical reflection. In this article, I aim to problematise our understanding of the connection between gender bending and exoticism in shjo manga through an analysis of the representation of one specific aspect of European culture - namely, the Christian religion - in the genre of Boys Love manga.									0	0	0	0	0	1035-7823		WOS:000326354100008		
J	Poon, Angelia								Common Ground, Multiple Claims: Representing and Constructing Singapore's "Heartland"								ASIAN STUDIES REVIEW				37	4			559	576		10.1080/10357823.2013.844768			DEC 1 2013	2013	This article examines the various meanings of heartland and heartlander in Singapore that emerged as the city-state embarked on its transformation into a global city in the 1990s. It discusses the political and ideological nature of these terms, including the way the state has tended to deploy them and the ways they are used in public discourse. The terms' usage serves as a measure of the state's not unproblematic attempts to define its citizenry in order to reinscribe its legitimacy. The deployment of the terms by non-state actors and individuals, however, indicates greater civic involvement in national self-identification, which complicates the official state version. The article focuses on two significant Singapore texts that contribute to the cultural imaginary of the heartland and the heartlander - the novel Heartland by Daren Shiau and the film Eating Air by Kelvin Tong and Jasmine Ng. In implicit opposition to the state view, these creative works seek to convey a sense of the local and of national authenticity through their creative representation of the Singapore heartland and what it means to be a heartlander, disclosing in the process various social tensions, silences and cultural blind spots.									0	0	0	0	0	1035-7823		WOS:000326354100009		
J	Halsall, Robert								Signs of crisis and recovery: Geographical imaginaries in press coverage of the financial crisis in the UK and German press 2008-2009								CULTURE AND ORGANIZATION				19	5	SI		377	395		10.1080/14759551.2013.815617			DEC 1 2013	2013	This article examines the role of models of capitalism in the media coverage surrounding the economic crisis in the period 2008-2009 in the UK and German press, during the outbreak of the crisis and the beginning of the recovery' from it. Models of capitalism are conceived of as geographical imaginaries', discursive entities by means of which nations mediate their economic fortunes vis-a-vis global capitalism. By drawing upon historical narratives and stereotypical attributions of national character, these models legitimize courses of political and economic action. A Critical Discourse Analysis of media texts is carried out in selected periods of the crisis in these two countries whose economic models have been held to be opposing geographical adversaries' in the history of neoliberalism. The article draws conclusions about the nature of recovery' from the point of view of such geographical imaginaries, and their importance in the continued dominance of neoliberalism.									0	0	0	0	0	1475-9551		WOS:000325959400002		
J	De Cock, Christian; Vachhani, Sheena; Murray, John				De Cock, Christian/B-7991-2008	De Cock, Christian/0000-0002-8152-1523			Putting into question the imaginary of recovery: a dialectical reading of the global financial crisis and its aftermath								CULTURE AND ORGANIZATION				19	5	SI		396	412		10.1080/14759551.2013.815618			DEC 1 2013	2013	In this article, we put into question the discourses that emerged during the global financial crisis (GFC) and that coalesced around a particular socio-economic imaginary of recovery' over the period 2009-2012. Our reading of these discourses is very much guided by the notion of the dialectic as developed by Fredric Jameson, and as such this paper can be read as an attempt to put his theoretical ideas to work. Through our dialectical reading, we aim to create a certain estrangement effect that makes the imaginary of recovery seem very odd and unnatural. In order to achieve such an effect, we postulate four theses which are deliberately antagonistic: first, there has been no crisis of capitalism'; second, we must change the valence of the GFC from negative to positive; third, the relationship between finance capitalism and free markets' is deeply contradictory; and fourth, we must resist the regulation discourse.									0	0	0	0	0	1475-9551		WOS:000325959400003		
