PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM	
J	Hurtado Herrera, Deibar René; Simmonds Tabbert, María Andrea								Significaciones imaginarias atópicas de deseo: Una aproximación desde los jóvenes urbanos	Atopic imaginary conceptions of desire: An approach from the urban youth	Significações imaginárias atópicas de desejo: Uma abordagem a partir de jovens urbanos						Estudios pedagógicos (Valdivia)				39	2			179	198		10.4067/S0718-07052013000200012			2013	2013	This article arises from a research on "the construction of imaginary meanings of desire in urban young people of Popayán city". This research on the construction of imaginary meanings of desire has implied the weaving of links of interdependence connected to the experiences of youth and their practices of subjectivity. This comprehensive exercise shows how skate boarding, capoeira, theater, death metal, and the political practice in the students' movement become spaces of transitional freedom which make possible the configuration of imaginary meanings.	Este artículo se deriva de la investigación: "La configuración de significaciones imaginarias del deseo en jóvenes urbanos de la ciudad de Popayán". Esta investigación pretendió comprender las significaciones imaginarias de deseo, mostrando cómo para ello es necesario urdir entramados de interdependencia a partir de las prácticas de subjetivación y de la experiencia del mundo de las y los jóvenes. Este ejercicio comprensivo mostró además cómo el skate bording, la capoeira, el teatro, el death metal y la práctica política en el movimiento estudiantil, se convierten en espacios de libertad transitoria y en campo de posibilidad para la configuración de imaginarios sociales.	Derivado da pesquisa: "A configuração de significações imaginárias do desejo em jovens urbanos Popayan" a qual buscou compreender as significações imaginárias do desejo, mostrando como é necessário para isso entrelaçar teias de interdependência a partir das práticas de subjetivação e de experiência de mundo dos jovens. Este exercício compreensivo também mostrou como o skate, a capoeira, o teatro, o death metal e a prática política no movimento estudantil se convertem em espaços de liberdade transitória e em campo de possibilidade para a configuração de imaginários sociais.							0	0	0	0	0	0718-0705		SCIELO:S0718-07052013000200012		
J	Nae, Cristian								RHETORIC OF DISPLAY: CURATORIAL PRACTICE AS ART HISTORY IN POST-COMMUNIST EUROPE								ZIVOT UMJETNOSTI					93			50	67					2013	2013	The ideological aspects of writing art history as parts of a rhetorical construction have been variously stressed. However, less stress has been put both on the association and dissimilarity between curating and writing art history. Especially in the case of the art from the former Central and Eastern-Europe, the curator lately appeared as a substitute for an underdeveloped art historical research on the Region. The present text analyzes the art historical shift in recent curatorial practices concerning art produced in Central-Eastern Europe after 1945, regarded as form of art historical revisionism by creating specific political and temporal imaginaries. By focusing on the logic of visual display as a knowledge/power apparatus and on the operations of archiving, framing and narrating, it addresses the way aesthetic experience and visual rhetoric construct the idea of historicity. It also questions the ways politics of regional identity is embedded in politics of time and the way temporality is enacted by different strategies of spatialization.									0	0	0	0	0	0514-7794		WOS:000332352000004		
J	Schiltz, L; Zimoch, A								[Using arts therapies in psycho-oncology: evaluation of an exploratory study implemented in an out-patient setting].				Application de l'art therapie en psycho-oncologie: evaluation d'une etude exploratoire en milieu extrahospitalier.				Bulletin de la Societe des sciences medicales du Grand-Duche de Luxembourg					1			48	71					2013	2013	According to the state-of-the-art in health psychology and psycho-oncology, a cancerous disease, as well as the accompanying medical treatments, is a source ofintense emotional stress. As feelings of insecurity and anxiety are likely to induce negative effects on immune defences, those effects may overlap with the cancerous disease and complicate its evolution. As arts therapies tend to favour the imaginary and symbolic elaboration of the tensions of daily life, as well as the re appropriation of one's body and personal history, different artistic mediations may occupy an important function in the psychological follow-up of the patient. Following an exploratory study in a hospital, we carried out an action-research in an out-patient setting during six moths. The arts therapeutic treatment comprehended alternatively drawing and writing sessions while listening to music, opening tracks for a thorough verbal elaboration. The evaluation was based on psychometric scales (HADS and MDBF), rating scales for the pictorial and literary production and a semi-structured interview. According to the results of the quantitative analyses, based on non parametric statistical procedures for small groups and non metric data, as well as to the qualitative content analyses, arts therapies could become a valuable treating measure within a multidisciplinary bio-psycho-social approach.									0	0	0	0	0	0037-9247		MEDLINE:23808110	23808110	
J	Solomon, Jeff								Gertrude Stein, opium queen: notes on a mistaken embrace.								Journal of lesbian studies				17	1			7	24		10.1080/10894160.2012.683384			2013	2013	Gertrude Stein was not only a fairly open lesbian but also Jewish, expatriate, and androgynous-all attributes that often retarded mass-market success. Why then was she so popular? The article offers original research highlighting how Stein was constructed as a kind of "opium queen" in the popular American press, and the ways that this decadent, bohemian celebrity persona allowed her to operate as "broadly queer" rather than "specifically gay" in the American cultural imaginary-a negotiation that accounts for the mass-market success rather than censure of The Autobiography of Alice B. Toklas despite the unparalleled visibility of its lesbian erotics.									0	0	0	0	0			MEDLINE:23316838	23316838	
J	Gaudilliere, Jean-Paul								Changing the scale: slides and electron microscopy at the Virus Laboratory of the Pasteur Institute.								History and philosophy of the life sciences				35	3			395	414					2013	2013	Slides are material objects, the daily existence of which cannot be diassociated from the practice of microscopy. But what happens to slides when the examination tool is no longer an optical apparatus but an electon microscope? This is the core issue this paper examines. The answer it proposes is that electron microscope slides are not slides in the classical sense of the word but complex arrangements of materials including plates, cards, photographs and notebooks, which constitute an imaginary "slide," an assemblage the status and existence of which is defined in reference to the heritage of optical microscopy. To illustrate this argument, the paper follows the experimental work of Odile Croissant, the first electron microscopist at the Pasteur Institute in Paris during the 1940s and 1950s when the practices of the new microscopy were introduced and calibrated.									0	0	0	0	0	0391-9714		MEDLINE:24779109	24779109	
J	Ostria Gonzalez, Mauricio								THE 'EXALTED COSMOS' OF TERNURA								ATENEA					508			187	196					2013	2013	The poems of Ternura are constructed from images of a permanent childhood in the sense explained by Bachelard: images of solitude impregnated by dream states that allow us to see the world in its beginnings. In this state, all archetypes (fire, air, water, light, earth) are manifested as "exalted cosmos" and are profoundly linked to human beings in a deep and happy communion: the exterior world is an aspect of the inner being. An animistic perception of existence is called up, a great consciousness in which everything exists and interrelates. This is because at the root of this contemplation as expressed in poetry there is a force that allows us to accept life with its intimate contradictions: "synthesis of sentiments that are contraries" (Bachelard) in the imaginary instant that it becomes word.									0	0	0	0	0	0718-0462		WOS:000334150500013		
J	Maffesoli, Michel								INTRODUCTION - KOREA - AN IMAGINARY WORLD -Michel MAFFESOLI								SOCIETES				122	4			5	8					2013	2013										0	0	0	0	0	0765-3697		WOS:000334816000001		
B	Engelhardt, Nina						ReeveTucker, A; Waddell, N		The Role of Mathematics in Modernist Utopia: Imaginary Numbers in Zamyatin's We and Pynchon's Against the Day								UTOPIANISM, MODERNISM, AND LITERATURE IN THE TWENTIETH CENTURY								130	147					2013	2013						International Conference on Modernism and Utopia - Convergences in the Arts	APR 23-24, 2010	Arts & Humanities Res Council; Paul Mellon Ctr Studies British Art; Univ Birmingham, Coll Arts & Law	Birmingham, ENGLAND	0	0	0	0	0		978-1-137-33662-0; 978-0-230-35893-5	WOS:000334668600008		
J	Mehring, Frank								"I am an American!" The Thrill of American Citizenship								ZEITSCHRIFT FUR ANGLISTIK UND AMERIKANISTIK				61	4			355	371					2013	2013	The allure of American citizenship and the function of patriotism among naturalized foreigners bring into focus questions of American national identity and the contested belief in the "whole of America." European immigrant perspectives on the promise of the Declaration of Independence, naturalization, and political activism in the cultural arena created unforeseen conflicts in the process of acculturation. Patriotic declarations of Americanness resemble a means of distinguishing oneself from other Americans who appear to be less enthusiastic about the moral responsibility of American citizenship or take it for granted. The difference has often been described in terms of a "thrill." This emotional excitement results from the creation of a fantasy space. Instead of being American by birthright, immigrants repeatedly emphasized the challenge of having to earn citizenship and democratic rights. How does the immigrant definition of Americanness differ from that of American born citizens? In how far does the State Department shape, channel, and control the cultural imaginary connected with the moment of becoming an American? The following article analyzes the complex interplay between the cultural imaginary of intellectual immigrants and the processes of the naturalization ceremony. I will focus on the series of 69 radio broadcasts entitled "I am an American," which were produced between 1940 and 1943 by the Department of Justice of the United States in cooperation with the National Broadcasting Company.									0	0	0	0	0	0044-2305		WOS:000334565400003		
J	Milewski, N.						Sandu, A; Caras, A		Does European Union Matter? A Content Analysis on Spanish, Polish and Romanian TV Representations of EU								TRADITION AND REFORM: SOCIAL RECONSTRUCTION OF EUROPE								253	256					2013	2013	This paper examines the way Spanish, Polish and Romanian prime time TV news programs construct the social representation about the European Union. The data used in this article are part of the international project "Media about the European Union" that aimed to map the EU representations currently in circulation within European countries. The article does not intend to confirm or invalidate various stereotypes that persist today in the collective imaginary, but aims to offer some data which may be useful to understand how various types of Spanish, Polish and Romanian TV channels construct social representations about the EU. The research project analysed the role of political institutions in the development of social representations of the EU. Moreover, this project aimed to examine Spanish, Polish and Romanian media coverage of EU political, economic, legal, cultural, and social affairs. It attempted to outline some of the important debates regarding the effects of the actual economic crisis that have changed media messages in each of sampled country. It has also sought to answer several questions, including the role of the Spanish, Polish and Romanian media in the democratic process at the European level and the extent to which the media contribute to and reflects the process of Europeanization. The methodology applied in this research project combine a mixture of quantitative and qualitative analysis. The Spanish, Polish and Romanian TV channels (TVE1, TVN and ProTV) were monitored during 4-week periods (21st of January to the 21st of February 2013) documenting the themes, topics, actors, schedules, and formats in each TV news program.					International Scientific Conference on Tradition and Reform - Social Reconstruction of Europe	NOV 07-08, 2013		Bucharest, ROMANIA	0	0	0	0	0		978-88-7587-694-4	WOS:000334665500062		
J	Rhee, Seongha						Teh, CS; Chae, HR; Adruce, SAZ; Anding, PN; Chen, CJ; AbdAziz, N; Tan, KW		"I know I'm shameless to say this": Grammaticalization of the mitigating discourse marker Makilay in Korean								9TH INTERNATIONAL CONFERENCE ON COGNITIVE SCIENCE		Procedia Social and Behavioral Sciences		97				480	486		10.1016/j.sbspro.2013.10.262			2013	2013	Discourse markers are universal especially in oral discourse. Korean has one peculiar type of mitigating discourse markers that came into existence recently and is widely used among the young generation, i.e. makilay and its variants. An analysis of their grammaticalization processes reveals that they involve (i) meta-discursive strategies in that the speaker is monitoring the self's utterances, (ii) a shifted perspective in that an imaginary third-person's evaluative viewpoint is adopted, and (iii) elaborate intersubjectification in that the speaker is attenuating the self's talk by protecting the face of the addressee as well as the speaker in a potentially face-threatening act. (C) 2013 The Authors. Published by Elsevier Ltd.					9th International Conference on Cognitive Science	AUG 27-30, 2013	Univ Malaysia Sarawak; Int Assoc Cognit Sci	Kuching, MALAYSIA	0	0	0	0	0	1877-0428	*****************	WOS:000335797300065		
J	Simpach, Ondrej; Pechrova, Marie						Vojackova, H		Assessing the impact of standard of living on the life expectancy at birth using Vector Autoregressive Model								MATHEMATICAL METHODS IN ECONOMICS 2013, PTS I AND II								921	926					2013	2013	The aim of the paper is to evaluate the impact of living standards (LS) on the life expectancy at birth. The LS of the population can be described using different variables. Therefore the first part deals with the questions how to alternatively express the LS and whether a significant correlation exists between the imaginary LS variable and other chosen variables used to express it. As there is a problem with quantifying the LS with specific variables or a specific coefficient, the development of monitored life expectancy is modelled by trend function. The LS is one of the key variables that significantly affect the trend of particular demographic indicators such as life expectancy. Using certain assumptions, we can express the quality of life and its level, which should affect the development of life expectancy. However, as it is shown using Granger causality and VAR model, these general assumptions has limited usage. The life expectancy in the last quarter of 2011 was influenced by its values from previous quarter, last year capacity in elderly homes and the percentage of population living in houses connected to water supply system and drains five quarters ago. The impact of other variables was negligible. In summary, in case of CR, it is difficult to express the indicators, which can at the statistical significance level express and influence the quality of life and the life expectancy.					31st International Conference on Mathematical Methods in Economics	SEP 11-13, 2013		Jihlava, CZECH REPUBLIC	1	0	0	0	1		978-80-87035-76-4	WOS:000335578000156		
J	Ramozzi-Chiarottino, Zelia; Freire, José-Jozefran								O dualismo de Descartes como princípio de sua Filosofia Natural	Descartes’ dualism as a principle of his Natural Philosophy							Estudos Avançados				27	79			157	170		10.1590/S0103-40142013000300012			2013	2013	The authors will seek to show that the Western imaginary on the Cartesian philosophy as a "dualism" that has not been overcome and that is responsible for the rupture, between cultured mankind and nature is at odds with Descartes's true concerns. At the dawn of modern Philosophy, with Descartes, a still metaphysical dualism between "two modes of the same substance" is transformed into a gnoseological dua-lism between, on the one hand, a subject of the scientific knowledge (the epistemic subject), and, on the other hand, systems to be explained: The human body and the nature, i.e., systems of biochemical and physical concepts. Therefore, Descartes's philosophy carries within itself the philosophical content of all inquiries that preceeded it, and it becomes the core from which the several paths and tendencies of the criticism of knowledge and of the Philosophy of Science spring.		Procuraremos mostrar que o imaginário ocidental a respeito da filosofia cartesiana como um "dualismo" não superado e responsável pela ruptura do homem com cultura e natureza colide com as reais posições do filósofo. Na aurora da filosofia moderna, com Descartes, um dualismo ainda metafísico entre "dois modos da mesma substância" transforma-se num dualismo gnoseológico entre, de um lado, um sujeito do conhecimento científico (sujeito epistêmico), e, de outro, sistemas a serem explicados: corpo humano e natureza, ou seja, sistemas de conceitos bioquímicos e físicos. Assim, a filosofia de Descartes reúne em si o conteúdo filosófico de toda investigação anterior a ela, convertendo-se no centro do qual se irradiam os múltiplos caminhos e tendências da crítica do conhecimento e da filosofia das ciências.							0	0	0	0	0	0103-4014		SCIELO:S0103-40142013000300012		
J	Carbullanca N, Cesar								Martyrdom and Jewish apocalyptic outburst in : A proposed biblical theological aesthetics								TEOLOGIA Y VIDA				54	3			411	439					2013	2013	The Article exposes the imaginary antecedents of martyrdom in Jewish apocalyptic, which can be seen through the Study of two Metaphors: the Rapture to Heaven and the Blood of the Righteous. The apocalyptic as aesthetic thought, develops such metaphorica in marginal groups Jews who returned from exile to begin to develop a historical project based on a metaphorical delivery of life by the people or by God, with his subsequent exaltation to Heaven. This imagery is mainly characterized as a political-eschatological interpretation of Death because of the Justice of God, which shows a new rationality of giving life by divine justice.									0	0	0	0	0	0049-3449		WOS:000336523300002		
J	Holmes, Todd								Farmer's Market: Agribusiness and the Agrarian Imaginary in California and the Far West								CALIFORNIA HISTORY				90	2			24	+					2013	2013										0	0	0	0	0	0162-2897		WOS:000336865700003		
J	Braga, Corin								Dystopian Imaginaries Foreword								TRANSYLVANIAN REVIEW				22				99	101				3	2013	2013										0	0	0	0	0	1221-1249		WOS:000336875300009		
J	Micu, Iulia								Imaginary Space from "Bildungs" to "Builder": Artists' Utopia at the Beginning of the 20th Century								TRANSYLVANIAN REVIEW				22				145	158				3	2013	2013	The Modern artist doesn't stand for himself. He is a pale reflection of all the others, of the outside world as if he would carry a mirror all the way. At the very beginning of the 20th century aware of their uncertain aesthetic condition, the artists couldn't avoid the nature of the dispersion that deeply infused their reality. Soon, the diseased European atmosphere became a symptom for the disembodied space and for the whole world's disenchantment. Hence, building imaginary spaces out of words prevails in all Modernist programs and ideas and came as a quick response to the extremely perished state of the dissolved Ego but also as an imperative need of regaining a lost unity Extremely eloquent for staging the psychological evolution of the subject, the space textuality comes to re-establish the relation of the underworld fire and the celestial light. Inner and outer space echoes the individual's quest of himself just as microcosm and macrocosm mirror each other. For that reason, the. tremendous effort of building (a book, an imaginary city, a library as utopian space of vegetal memory) fuses iconic figures with a coherent vision of a spiritual universe.									0	0	0	0	0	1221-1249		WOS:000336875300014		
J	Conkan, Marius								Fantasy Literature: The Teratological Imaginary between Utopia and Dystopia								TRANSYLVANIAN REVIEW				22				207	216				3	2013	2013	The issue of the monstrous in culture (with its ramifications in literature) can be assessed from a double perspective: teratogenic and teratological. From a teratogenic perspective, I shall try to draw a genealogy of the monstrous which, in the European space, originates in antiquity Pursuing an archaeological approach, I shall create a clinical chart of the monstrous and, in keeping with recurrent aspects of monstrosity, I shall emphasise the manner in which authors of fantasy literature relate to this cultural genealogy of deformities. From a teratological perspective, I shall try to structure the various forms of monstrous found in fantasy literature according to criteria relating, in general terms, to either the manner in which the human characters perceive the fantastic world, or the manner in which fantastic characters perceive the human, or even the manner in which both the human and the supernatural contribute to the construction of dystopian dimensions.									0	0	0	0	0	1221-1249		WOS:000336875300019		
J	Borbely, Carmen-Veronica								Ex-orbiting the Canon: Neo-Gothic and the Contemporary Reassessment of Monstrosity								TRANSYLVANIAN REVIEW				22				278	286				1	2013	2013	This paper examines the Gothicism saturating the postmodern imaginary and the reinstantiation of the Gothic as a literary mode; it also outlines a genealogy of monstrous corporeality in contemporary British fiction, and, in particular, in Martin Amis's Einstein's Monsters (1987) and Alasdair Gray's Poor Things (1992) with a view to answering the question whether Post-Gothic monstrosity Maintains its capacity to incarnate a host of anxieties that demand abjection, or whether approaches to monstrosity have significantly altered towards embracing its promises as the future of humanity.									0	0	0	0	0	1221-1249		WOS:000336889100027		
J	Hatzenberger, Antoine								Kazanistan: John Rawls's Oriental Utopia								UTOPIAN STUDIES				24	1			105	118					2013	2013	In The Law of Peoples (1999), John Rawls develops the concept of realistic utopia within the framework of a philosophy of international relations. In order to illustrate his definition of "decent peoples" he imagines an "idealized Islamic people named Kazanistan." What are the context and status of the imaginary construct of a society of peoples? How are the people of Kazanistan described? In what sense, and to what extent, is this "idealized Islamic people" imagined by Rawls really a utopia?									0	0	0	0	0	1045-991X		WOS:000337007800008		
J	Morgan, Diane								The Problem with Work: Feminism, Marxism, Antiwork Politics, and Postwork Imaginaries								UTOPIAN STUDIES				24	1			146	149					2013	2013										0	0	0	0	0	1045-991X		WOS:000337007800010		
J	Wang, Ying; Xiao, Hong-wei			DEStech Publicat, Inc					The Design of Concept Books in the Art Design Teaching								2013 INTERNATIONAL CONFERENCE ON ADVANCED EDUCATION TECHNOLOGY AND MANAGEMENT SCIENCE (AETMS)								36	39					2013	2013	With the development of the design concept and printing technology, China's current bookbinding design have new development and creation in conceiving, layout, illustrations and fonts. With the development of the bookbinding disciplines, the research about Chinese books come into the stage of researching the pattern value of books. Based on Chinese traditional culture, the use of advanced science and technology make the new and prominent design concepts can be realized. China's binding and layout art are taking a more prosperous situation. The design of concept book is frequently used as the subject of teaching in Chinese universities. Training the students in layout design, external form design, material design and reading pattern design of books, that can cultivate students' imaginary thinking and improve students' design capability.					International Conference on Advanced Education Technology and Management Science (AETMS)	DEC 01-02, 2013		Hong Kong, PEOPLES R CHINA	0	0	0	0	0		978-1-60595-138-6	WOS:000337464300007		
J	Kadry, Seifedine						Lee, G		The Square Root of Minus Fifteen: A Historical Study								2013 INTERNATIONAL CONFERENCE ON MANAGEMENT INNOVATION AND BUSINESS INNOVATION (ICMIBI 2013), PT I		Lecture Notes in Management Science		15				345	347					2013	2013	This document explains and demonstrates how to prepare your camera-ready manuscript for Trans Tech Publications. 1, 2, 3 ... The "counting numbers" are part of us. We know them forward and backward. Babies as young as five months old, psychologists claim, 1 are sensitive to the difference between 1 + 1 and 2 - 1. We sing numbers, counting up the days of Christmas and counting down to the poignant monotheism of "One is one and all alone and evermore shall be so." Our ancestors have added to this repertoire and reckoned with zero and the negative numbers, which were sometimes referred to as fictions (ftctae) before they gained familiarity. All these together constitute what we call the whole numbers,... , -2, -1, 0, + 1, + 2 ...More formally, they are called integers, from the Latin adjective meaning "whole, untouched, unharmed." "Whole," "untouched"; their very name hints that integers can be touched, or fractionated. Indeed they can be, and when they are, we get the larger array of numbers that are fractions, ratios of whole numbers. Fractions, as their notation vividly displays, also stand for proportions (think of 1/2 = 2/4 as "one is to two as two is to four") and for actions (think of 1/2 as "halving," ready to cut in half anything that follows it). To bring fractions into line, we express them as decimals (1/2 = 0.5000000 ...). The modern world gives us much experience with decimals to a high degree of accuracy to " many decimal places"; mathematics, as always, goes all the way, happy to deal with numbers with complete accuracy to infinitely many decimal places. Numbers represented by infinitely many decimal places, whether they are fractions or not, are called real numbers. But the revealing adjective real suggests two things:That these numbers are somehow real to us and that, in contrast, there are unreal numbers in the offing. These are the imaginary numbers. The imaginary numbers are well named, for there is some imaginative work to do to make them as much a part of us as the real numbers we use all the time to measure for bookshelves. So, the purpose of this paper is to give a historical study of the imaginary number from the philosophical point of view.					International Conference on Management Innovation and Business Innovation (ICMIBI)	APR 21-22, 2013		Singapore, SINGAPORE	0	0	0	0	0	2251-3051	978-981-07-5034-3	WOS:000339159900062		
J	Ali, Nadia Bou								Butrus al-Bustani and the Shipwreck of the Nation								MIDDLE EASTERN LITERATURES				16	3	SI		266	281		10.1080/1475262X.2013.891601			2013	2013	During the outbreak of violence and civil war in 1860 Mount Lebanon, Butrus al-Bustani (1819-1883) in a series of political pamphlets entitled Nafir Suriyya painted an image of an imaginary nation that was meant to be the cure for this social crisis. He also translated the story of Robinson Crusoe during these times and proposed it as an allegory for the instruction of society. This article analyzes Bustani's allegorical use of Robinson Crusoe for a war-torn society. It explores the implications of translation as an epistemological stance in the time of modernity. By Iooking at the two sources, Nafir and Crusoe, we come to understand how the logic of 19th-century liberal political economy works to naturalize sectarianism and depoliticize it through the discourses of pluralism and co-existence that are articulated in Bustani's formulation of 'love' as a binding force for the nation. The article explores the formation of a 'national fantasy' as a response to crisis in affectual terms. Moreover, it shows how Bustani's invocation of the trope of human rights, huquq al-insaniyya, overlaps with a utopian view of justice that is knowingly anachronistic.									0	0	0	0	0	1475-262X		WOS:000339101000004		
J	Inkinen, Tommi						Yigitcanlar, T; Bulu, M		CREATING A KNOWLEDGE-BASED CITY: A SPATIAL EXAMINATION OF THE UNIVERSITY OF HELSINKI'S MAIN LIBRARY								PROCEEDINGS OF THE 6TH KNOWLEDGE CITIES WORLD SUMMIT (KCWS 2013)								509	519					2013	2013	Knowledge-based urban development (KBUD) may be defined by the economy, the environment, change in social conditions and urban lifestyles, and the development of governance. My paper incorporates three spatial dimensions into this fourfold framework. First, there is the regional context of the city of Helsinki as a KBUD node in Finland, and, similarly, the role of the University of Helsinki as a resource for producing highly educated individuals for the needs of a knowledge-economy. Second, this is the new main library for the University of Helsinki, and as such it is a localized project renovating and creating physical spaces and architectures that is designed for knowledge distribution and dissemination across all mediums. Third, urban image creation has significance as the library is part of the World Design Capital Helsinki 2012 program promoting the international image of Helsinki as a knowledge-based (design) city. Conceptually libraries are experiencing extensive change as they transform from the task of exchanging and warehousing physical books and journals towards becoming fully interactive electronic information service centers. The integration of spatial characteristics into a KBUD framework brings forth theoretical openings for education, social conditions, and urban imaginary.					6th Knowledge Cities World Summit (KCWS)	SEP 09-12, 2013	World Capital Inst; Istanbul Sehir Univ; KOSGEB; Istanbul Kalkinma Ajansi; Univ Caxias Sul; Arab Urban Dev Inst; Colegio Frontera Norte; Tecnologico Monterrey; Inst Management Technol; Queensland Univ Technol; Istanbul Buyuksehir Belediyesi	Istanbul, TURKEY	0	0	0	0	0		978-9944-380-11-9	WOS:000339260700045		
J	De la Torre Z, Juan Carlos								DISCOVERY OF A SEVERED HEAD ("TROPHY HEAD") IN THE VALLEY OF NASCA (PERU): BEHIND THE RITUAL AND THE VICTIM								ESTUDIOS ATACAMENOS					46			61	82					2013	2013										0	0	0	0	0	0718-1043		WOS:000339566600005		
J	Rusten, Jeffrey S.								Delta H Lambda O Sigma 'EKIN'H Theta H: AN 'IMAGINARY EARTHQUAKE' ON DELOS IN HERODOTUS AND THUCYDIDES								JOURNAL OF HELLENIC STUDIES				133				135	145		10.1017/S0075426913000086			2013	2013	Thucydides' and Herodotus' comments on a portentous (and unique) Delian earthquake contain the same phrase, but date the event almost 60 years apart and mutually rule out each other's datings. Two additional problems in these passages - geology demonstrates that Delos has never in fact had an earthquake of any significance and kappa iota nu epsilon iota nu is not the word for an earthquake - point to an explanation for the historians' treatment. They are based on the Delphic oracle quoted by Herodotus which promised to 'move unmoved Delos', a paradox based on the island's mythical transition from floating to fixed (Pindar), but liable to confusion with its equally well-known aseismicity. Normally kappa iota nu epsilon iota nu tau alpha alpha kappa iota nu eta tau alpha is used of interfering with religious sites; but the oracle's prediction was interpreted as an earthquake, that was assumed to have occurred in due course (although it had not). Both historians accepted the interpretation, but followed different datings since they invested it with different symbolism, Herodotus of the evils of the Persian and subsequent Greek wars, Thucydides of excited anticipation on the eve of the Peloponnesian War, since for him kappa iota nu eta sigma iota zeta meant 'mobilization' (1.1).									0	0	0	0	0	0075-4269		WOS:000339662500008		
J	Rogers, Dallas								The Poetics of Cartography and Habitation: Home as a Repository of Memories								HOUSING THEORY & SOCIETY				30	3			262	280		10.1080/14036096.2013.797019			2013	2013	This article brings Proust and Bachelard into conversation about inhabiting the home and the role that remembrance, memory and the imagination might play in producing knowledge about the world. Proust and Bachelard both suggest that once a material object, such as a house, has been seized upon by the imagination by those who inhabit the dwelling, it no longer makes sense to assess the space-of-home using "objective" or "mathematical" modalities. Proust's novel has particular relevance in suggesting how we might think about how the material objects of the home serve as the repository for memories. The aim is to investigate the tension between the experience of urban space and its representations to make cognizant and explicit the use of mathematically informed signs. I suggest that the material features of the urban landscape and home itself hold memories that should be viewed as significant artifacts that constitute how we understand the world. I argue that the formation of the self is constituted through our relations with both imaginary and material objects. This position challenges a concept of the home whereby habitation and imagination are constructed as subordinate to the mathematical measurements of the material world.									1	0	0	0	1	1403-6096		WOS:000343027800004		
J	Gerkushenko, Georgy; Sokolova, Svetlana						Escudeiro, P; DeCarvalho, CV		What Can Play Theory Tell us About Computer Games for Young Children?								PROCEEDINGS OF THE 7TH EUROPEAN CONFERENCE ON GAMES BASED LEARNING, VOLS 1 AND 2		Proceedings of the European Conference on Games-Based Learning						179	189					2013	2013	Play-based learning is defined as a context for learning through which children organize and make sense of their social worlds, as they interact actively with people, objects and representations. Young children's play allows them to explore, identify, negotiate, take risks and create meaningful ideas. Children who are constantly engaged in play experiences have much more developed memory skills, language development and self-regulation than children who lack the play activity. The purpose of the paper is to find out what the most important factors are for teachers' selection computer programs for kindergarten classroom activities. Whether the factors concern the theory of children's play development? Do kindergarten teachers need the scaffolding program for their choice of computer games for using in the classroom? What should be the essence of the program? Preliminary study made by authors in Russian Federation shows the lack of teacher's computer literacy. This situation leads the absence of computer games or incompetent using them in pedagogical work with children. By studying general characteristics of play we identify the main criteria which can be used for choosing appropriate game for classroom activities. For instance, choosing a game teacher should answer the question, if this computer game allows children to create their own scenarios, rules and characters of the play or if it enables children acting in an imaginary situation? The paper gives an overview of the computer games for preschool children used in Russian kindergartens; it also contains the scaffolding features on using computer games for children's development. It summarized the problems and recommendations to scaffolding process for teachers who are interested in using computer games for effective children's development.					7th European Conference on Games Based Learning	OCT 03-04, 2013		Inst Super Engn Porto, Porto, PORTUGAL	0	0	0	0	0	2049-0992	978-1-909507-65-4	WOS:000343421700022		
J	Gonzalez de Avila, Manuel								CRITICAL THEORY FACING VISUAL CULTURE (A REPORTED IMAGINARY RE-ENCOUNTER OF HORKHEIMER, ADORNO, BENJAMIN AND MARCUSE)								SIGNA-REVISTA DE LA ASOCIACION ESPANOLA DE SEMIOTICA				22				385	400					2013	2013	This paper propounds a synthesis of Frankfurt School's positions about visual culture, projecting them towards the present and comparing them with the current state of the iconosphere.									0	0	0	0	0	1133-3634		WOS:000343816100018		
J	Martinez-Falero, Luis								LITERATURE AND MYTH: DEMYTHOLOGIZING, INTERTEXTUALITY, REWRITING								SIGNA-REVISTA DE LA ASOCIACION ESPANOLA DE SEMIOTICA				22				481	496					2013	2013	A study about the processes of demythologizing and rewriting concerning anthropological and literary myths (after their confluence in the western imaginary) is proposed in this article. it includes a typology of the different patterns of rewriting myths.									0	0	0	0	0	1133-3634		WOS:000343816100023		
J	Hengehold, Laura								Rawlsian and Deleuzian Versions of the Imaginary Domain: A Comparison								JOURNAL OF SPECULATIVE PHILOSOPHY				27	3			308	321					2013	2013	Are Drucilla Cornell's goals of protecting "minimum conditions for individuation" by orienting feminist theory around a notion of personhood equipped with an "imaginary domain" best served by her theoretical reliance on Kant and Rawls? This essay takes up threads from recent debates over "recognition" as a liberal political ideal and contrasts Cornell's Rawlsian version of the imaginary domain with the way this concept might work to women's benefit if it were reconceived along Deleuzian lines.									0	0	0	0	0	0891-625X		WOS:000344712600009		
