PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM	
J	Maier, Christian								Bion and CG Jung - How did the container-contained model find its thinker? The fate of a cryptomnesia								FORUM DER PSYCHOANALYSE				30	2			157	178		10.1007/s00451-014-0177-0			JUN 2014	2014	This paper investigates the possible impact of C.G. Jung's Tavistock Lectures on Bion's concept of the living container. In the first part of the paper the author argues for clues pointing to such an essential impact, by means of text passages as well as the facts of the Bion-Beckett case, up to and including issues of Bion's first publication The imaginary twin. The second part investigates the fate of the assumed cryptomnesia. From this point of view Bion's concept of the container appears to be the result of growth in the container-contained mode. Finally the author deals with the question whether cryptomnesia in psychoanalytical literature can frequently be seen as the result of psychic growth.									0	0	0	0	0	0178-7667		WOS:000338207900003		
J	Hancock, Mary								short-term youth mission practice and the visualization of global christianity								MATERIAL RELIGION				10	2			154	180		10.2752/175183414X13990269049365			JUN 2014	2014	This article examines the visual mediation of evangelical short-term mission and the theologically inflected global imaginary that these forms engender. Recent decades have seen the resurgence of long-term mission and the emergence of short-term mission among US Christians. The latter, combining evangelization, service, and tourism, is a staple within evangelical youth culture. I argue that it is used by Christians to constitute themselves as global formations, while also offering theological frames for global Christianity. Central to this global theological imaginary are visual representations of mission encounters with ethnic, sectarian, and racial Others, which illustrate the global scope of mission and missionaries' understandings of their own efforts to engage and overcome those differences. Through an analysis of the visual content of four short-term mission agencies' websites, I examine the mediation of global Christianity in contemporary mission and its recruitment of global Christian subjects.									0	0	0	0	0	1743-2200		WOS:000338692600002		
J	de Becker, Emmanuel								Diagnostic reference marks of the infantile psychosis at the age of latency								ANNALES MEDICO-PSYCHOLOGIQUES				172	4			313	320		10.1016/j.amp.2014.03.006			JUN 2014	2014	The concepts of "psychosis" and "latency" can, for some, to appear obsolete. We center on the first. It is clear that the concept of "psychosis" is hardly used than in the working frameworks being based on the psychodynamic epistemology and references. Other names came out without however focussing on the subjacent psychopathological aspects. The risk then appears to draw aside from the relevant methods of comprehension to apprehend the psychic and relational difficulties of a child and to stop with a primarily descriptive reading of those. It could follow of it a lack of depth in the therapeutic accompaniment rising from such a manner of proceeding. After having pointed out the psychopathological aspects, in the light of three clinical labels, the author evokes five registers of clinical signs which back up the diagnosis of psychosis in the child. Their intensity and their multiplicity define the depth of operation psychotic. Firstly, the language since the child psychotic is confronted with the difficulty of being located in a speech in the direction of the usual code of communication. Secondly, the anguish which is central in the problems of the psychosis, threatening the child constantly fights about it against the vacuum and the absence. Thirdly, the body of the child psychotic confronted with the question of the body envelope and the distinction enters the interior and external world. Fourthly, the report with the reality of the child psychotic presenting imaginary regularly overflowing, marked by confusion.. Fifthly, the trainings because, in the psychosis, the child tests usually difficulties to learn, learn how to say itself and to accept other what it does not know yet. The diagnostic step thus authorizes a time of observation, comprehension and stating necessary to the treatment. It aims at locating the evocative clinical signs of a disorganization of the thought, affects and social relations, likely to lead to the dysharmonic subject. (C) 2014 Elsevier Masson SAS. All rights reserved.									0	0	0	0	0	0003-4487		WOS:000338821600013		
J	Leyva, Juan M; Mestres, Lourdes; Lluva, Alicia; De Dios, Rosa								[HIV/AIDS: expression of nursing students imaginary through photography].				VIH/sida: Expresion del imaginario de los estudiantes de enfermeria a traves de a fotografia.				Revista de enfermeria (Barcelona, Spain)				37	6			18	25					2014-Jun	2014	INTRODUCTION: Caring for people with HIV is an exercise of reflection and self-analysis in relation to our own beliefs about it. Along with the personal and social values, future nursing professional' beliefs have an important paper in the field of stigmatized diseases such as HIV infection, and may have an impact on nursing care. The aim of this study is to deeply know the meaning of the possibility of living with HIV among nursing students, bringing us a closer understanding of the subjective beliefs that give meaning to the act of caring.METHODOLOGY: Qualitative study with a phenomenological approach. Data collection was done through photographs and reflective stories.RESULTS: Living with HIV would change their lives, associating it to illness and fear of social rejection. Planning the future appears difficult, generating kind of uncertainty. However, some light of hope and social change is also observed.CONCLUSION: The possibility of acquiring HIV is lived as a negative experience associated with old fashioned experiences. It is necessary to facilitate forms of expression to visualize the internal processes of the opinions and invite discussion and permeation to other perspectives that may have an impact, direct or indirect, in nursing care.									0	0	0	0	0	0210-5020		MEDLINE:25087307	25087307	
J	Drace-Francis, Alex								Serbian Dreambook: National Imaginary in the Time of Milosevic								ENGLISH HISTORICAL REVIEW				129	538			782	784		10.1093/ehr/ceu134			JUN 2014	2014										0	0	0	0	0	0013-8266		WOS:000339158300071		
J	Bulka, Piotr								Nonlocal Transmission of Information and the Principle of Causality								FILOZOFIA NAUKI				22	2			137	+					JUN 2014	2014	The quantum mechanical tunneling effect was theoretically described in the first half of the last century, which witnessed the rise of quantum theory and ground-breaking experimental results in nuclear physics. A similar tunneling effect also takes place in the case of EM waves. The wave account (in the case of evanescent waves), the quantum-mechanical formalism, as well as the electrodynamical one, revealed a phenomenon that is counterintuitive and possibly even inconsistent with the special relativity theory paradigm. In the quantum formalism, the time of wave propagation within a photonic barrier is expressed as an imaginary number, which can be interpreted as the zero speed of propagation. In the nineties, scientists offered further experimental proofs of the theory; in experimental systems constructed for testing EM-waves tunneling, superluminal speed of propagation has been recorded. In the article, I introduce the problem of photon tunneling in the experimental context of the possibility of nonlocal wave propagation and superluminal transmission of information.									0	0	0	0	0	1230-6894		WOS:000339454300009		
J	Bo, Cao; Zhong, Yao								Molloy's Oedipal Dilemma and Games								FOREIGN LITERATURE STUDIES				36	3			84	93					JUN 2014	2014	In S. Beckett's novel Molloy, due to the father's absence or impotence, Molloy plays Oedipal games all the way back to the mother, thus revealing his mother-oriented fetishism. Meanwhile, due to the mother's decadence and the danger of incest, he draws upon mother-oriented scatology in his narrative, thus disclosing his misogyny and final surrender to the father's law. Molloy is a "problem subject" regressing from the Symbolic Order to the Imaginary Order, and the various enigmas and games described in his narrative are in essence dream-images of his Oedipal dilemma or, rather, of Beckett's "memories of being in the womb."									0	0	0	0	0	1003-7519		WOS:000339539500011		
J	Caterine, Darryl								The Haunted Grid: Nature, Electricity, and Indian Spirits in the American Metaphysical Tradition								JOURNAL OF THE AMERICAN ACADEMY OF RELIGION				82	2			371	397		10.1093/jaarel/lfu012			JUN 2014	2014	The frequent pairing of electrical machines and Native American spirits in nineteenth-century Spiritualism was a topic first addressed by Werner Sollors in a 1983 article for American Quarterly. Building on Sollors' observations, this article suggests that the juxtaposition of machines and Indian spirits reflects an alchemical worldview, one that framed Spiritualist conceptions of materiality and spiritual progression. As an industrializing America transformed nature into a modern infrastructure, Andrew Jackson Davis and John Murray Spear spiritualized technology, likening electricity and electrical machines to the rarefied matter of the spirit world. By the same alchemical logic, the rarefication of an Indian-inscribed nature was thought to yield Native American spirits, who circulated in and through the nation's new machines. This narrative has continued to shape the metaphysical imaginary, even as the popularity of Spiritualism has declined, reflecting a sustained meditation on the ultimate meaning of industrialization in America.									0	0	0	0	0	0002-7189		WOS:000339956800009		
J	Valaskivi, Katja; Sumiala, Johanna								Circulating social imaginaries: Theoretical and methodological reflections								EUROPEAN JOURNAL OF CULTURAL STUDIES				17	3	SI		229	243		10.1177/1367549413508741			JUN 2014	2014	In this introductory article for the special section on circulation, we examine the concept of circulation from theoretical and methodological perspectives. By drawing on media and social theory, we argue for the relevance of circulation in theorizing current on-the-move social dynamics. Three particular perspectives are introduced in this exercise: non-linearity, action and materiality. As a methodological tool, circulation refers to the tracking and tracing of social actions. In this article, we examine in particular the creation and maintenance of social imaginaries. Our context of analysis is contemporary highly media-saturated society. A case study on media circulation of the 2011 death of Apple CEO Steve Jobs illustrates our theoretical and methodological reflection.									0	0	0	0	0	1367-5494		WOS:000340122200001		
J	Frowd, Philippe M.								State Personhood, Abjection and the United States' HIV Travel Ban								MILLENNIUM-JOURNAL OF INTERNATIONAL STUDIES				42	3			860	878		10.1177/0305829814541321			JUN 2014	2014	This article understands the United States' 23-year ban on travellers with HIV/AIDS through the lens of state personhood metaphors and the concept of abjection. Using insights from queer theory as a critique of sovereignty, it argues that the practices and discourses that brought about and sustained the ban, from 1987 until its lifting in 2010, relied upon implicit understandings of the state as a national body free from disease. Having shown the heuristic power of metaphors of the state as a body or person, the article goes on to argue that this identification of the American state as a homeostatic and healthy space facilitates the securitisation of mobility and public health and in turn the exclusion of people living with HIV (PLHIV). This rejection of PLHIV, sustained by conservative political discourse as much as by medical screening, nevertheless shows the impossibility of the state attaining its desired purity against HIV/AIDS and its associated sexual and racial imaginaries. The article concludes with an empirical overview of the context of the travel ban through to its lifting in 2010 and a discussion of the role of queer theory as a critique of state sovereignty.									0	0	0	0	0	0305-8298		WOS:000340545000016		
J	Pires, Maria da Conceição Francisca; Silva, Sergio Luiz Pereira da								O cinema, a educação e a construção de um imaginário social contemporâneo	Le cinéma, l'éducation et la construction d'un imaginaire social contemporain	Cinema, education and the construction of a contemporary social imaginary						Educação & Sociedade				35	127			607	616		10.1590/S0101-73302014000200015			2014-06	2014	Based on the philosophical contributions on cinema and its interference in the construction of collective social imaginaries, in this paper we seek to develop a reflection on the didactic use of cinema. After noting the need to develop a critical visual analysis of images, we discuss the existing possibilities for the realization of this critical gaze and how it can contribute significantly to the promotion of a pedagogical action in tune with the questions regarding the contemporary subject and their subjectivation.		A partir das contribuições filosóficas sobre o cinema e sua interferência na construção de imaginários sociais coletivos, buscamos nesse artigo desenvolver uma reflexão sobre o uso didático do cinema. A partir da constatação da necessidade do desenvolvimento de uma análise visual crítica das imagens, discutimos as possibilidades existentes para a efetivação dessa mirada crítica e como esta pode contribuir de forma significativa para a promoção de uma ação pedagógica antenada com as questões referentes ao sujeito contemporâneo e suas subjetivações.	En s'appuyant sur les contributions philosophiques sur le cinéma et aussi son ingérence dans la construction de l'imaginaire social collectif, dans le présent article, nous cherchons à développer une réflexion sur l'utilisation de la didactique du cinéma. Après avoir souligné la nécessité de développer une analyse critique des images visuelles, nous discutons les possibilités pour la réalisation de ce regard critique et comment il peut contribuer de manière significative à la promotion d'une action pédagogique liée aux questions concernantes au sujet contemporain et ses subjectivations.						0	0	0	0	0	0101-7330		SCIELO:S0101-73302014000200015		
J	Martyniuk, Valdenise Leziér								Comunicação e consumo: discussões para a compreensão de práticas e sentidos em construção no ambiente contemporâneo	Communications and consumption: discussions for an understanding of practices and meanings under construction in the contemporary environment							Galáxia (São Paulo)				14	27			274	278		10.1590/1982-25542014106			2014-06	2014	The book Estéticas Midiáticas e Narrativas do Consumo [Mediatic Aesthetics and Consumption Narratives] comprises a collection of papers by communications researchers that discuss the relationships between communications and the phenomena of consumption. Based on propositions by theorists of communications and semiotics, an analysis is made of themes such as image, imaginary, subjectivity, entertainment, ethics and education, which are present in many media manifestations, covering a broad spectrum of research possibilities.		O livro traz uma coletânea de artigos de pesquisadores em comunicação, que abordam as relações entre comunicação e os fenômenos do consumo. As temáticas da imagem, do imaginário, da subjetividade, do entretenimento, da ética e da educação, presentes em diversas manifestações midiáticas, são analisadas, percorrendo um amplo espectro de possibilidades de investigação, ancoradas em proposições de teóricos da comunicação e da semiótica.							0	0	0	0	0	1982-2553		SCIELO:S1982-25532014000100026		
J	Betts, Mariana Kraemer; Weinmann, Amadeu de Oliveira; Palombini, Analice de Lima								O pai em psicanálise: interrogações acerca das instâncias real, simbólica e imaginária da função paterna	The father in psychoanalysis: interrogations about real, symbolic and imaginary instances of the paternal function	El padre en psicoanálisis: interrogaciones respecto a las instancias real, simbólica e imaginaria de la función paterna						Psicologia Clínica				26	1			215	233		10.1590/S0103-56652014000100014			2014-06	2014	The question about the father in the analytical experience remains central from Freud until today. The objective of the present article is to discuss the role that the different instances of the paternal function - the real father, the symbolic father, the imaginary father and the Name-of-the-Father - have in the constitution of the subject and in a clinical practice. The article begins with the writing of a clinical experience and the questions it brings forth. Next, we outline some of the developments that such concepts had in Lacan's work, highlighting the fact that while his theorization of the paternal problematic shifted permanently throughout his seminars, the articulation between its different elements remained an irrevocable conceptual requirement. The interdependence of these different instances in relation to what they operate in the structuring of the subject and the lacanian formulation of the Borromean RSI point to the clinical importance of considering the paternal instances in an interlaced way.	La pregunta acerca del padre sigue siendo central en la experiencia analítica, desde Freud hasta los días vigentes. El presente ensayo tiene como propósito discurrir respecto al papel que ejercen las distintas instancias de la función paterna - padre real, padre simbólico, padre imaginario y Nombre-del-Padre - en la constitución de un sujeto, articulándolas a un caso clínico. Para tal se parte de la escrita de dicha experiencia clínica y de los interrogantes suscitados por ella. A continuación, tratamos de señalar algunos desplazamientos que han tenido estos conceptos en la obra de Lacan, indicando que, si por un lado, la teorización de la problemática paterna se movió constantemente a lo largo de los seminarios de ese psicoanalista, por otro, la relación entre sus distintos elementos se mantuvo una cuestión conceptual irrevocable. La interdependencia de las distintas instancias respecto a lo que operan en la estructuración del sujeto y la formulación lacaniana de la estructura RSI borromeana apuntan la importancia clínica de considerar a las instancias paternas de forma enlazada.	A pergunta acerca do pai permanece central na experiência analítica desde Freud até os dias de hoje. O presente trabalho tem como objetivo discorrer sobre o papel que exercem as diferentes instâncias da função paterna - pai real, pai simbólico, pai imaginário e Nome-do-Pai - na constituição de um sujeito, articulando-as com um caso clínico. Para tanto, parte-se da escrita de tal experiência clínica e dos interrogantes suscitados por ela. A seguir, buscamos delinear alguns desdobramentos que tais conceitos tiveram na obra de Lacan, realçando que, se por um lado a teorização da problemática paterna esteve em permanente deslocamento ao longo dos seminários desse psicanalista, por outro a articulação entre seus distintos elementos permaneceu como uma exigência conceitual irrevogável. A interdependência das diferentes instâncias com relação ao que elas operam na estruturação do sujeito e a formulação lacaniana da estrutura borromeana RSI apontam para a importância clínica de considerar as instâncias paternas de forma enlaçada.							0	0	0	0	0	0103-5665		SCIELO:S0103-56652014000100014		
J	Rocha, Cristina; Vásquez, Manuel A.								O Brasil na nova cartografia global da religião	Brazil in the New Cartography of Religion							Religião & Sociedade				34	1			13	37		10.1590/S0100-85872014000100002			2014-06	2014	This article analyses the social, economic, cultural and religious changes that have made Brazil a key node in the production of religion and spirituality in an emergent global cartography. This cartography is polycentric and cut across by multidirectional transnational networks which facilitate the flows of people, ideas, images, capital and commodities. In this article, we investigate flows of Brazilian migrants who take religious beliefs, practices, and identities to host countries; missionaries and other religions entrepreneurs; foreign spiritual tourists who go to Brazil seeking healing and spiritual development; and culture industries, mass media, and the Internet that spread globally an imaginary of Brazil as an exotic land, where the sacred is an intrinsic part of its culture and nature.		Este artigo analisa as mudanças sociais, econômicas, culturais e religiosas que fizeram do Brasil um polo importante de produção do sagrado numa emergente cartografia global. Esta cartografia é policêntrica e entrecortada por uma miríade de redes transnacionais e multi-direcionais que facilitam o rápido movimento de pessoas, ideias, imagens, capitais e mercadorias. Entre os vetores que vamos examinar estão: imigrantes brasileiros que na tentativa de dar sentido ao processo deslocamento e de manter ligações transnacionais com o Brasil levam suas crenças, práticas, identidades religiosas para o estrangeiro, missionários e outros "entrepreneurs" religiosos, o turismo espiritual de estrangeiros que vão ao Brasil em busca de cura ou desenvolvimento espiritual, e as indústrias culturais, a mídia e a Internet que disseminam globalmente imagens do Brasil como uma terra exótica onde o sagrado faz parte intrínseca de sua cultura e natureza.							0	0	0	0	0	0100-8587		SCIELO:S0100-85872014000100002		
J	Neimanis, Astrida; Walker, Rachel Loewen								Weathering: Climate Change and the "Thick Time" of Transcorporeality								HYPATIA-A JOURNAL OF FEMINIST PHILOSOPHY				29	3	SI		558	575		10.1111/hypa.12064			SUM 2014	2014	In the dominant "climate change" imaginary, this phenomenon is distant and abstracted from our experiences of weather and the environment in the privileged West. Moreover, climate change discourse is saturated mostly in either neoliberal progress narratives of controlling the future or sustainability narratives of saving the past. Both largely obfuscate our implication therein. This paper proposes a different climate change imaginary. We draw on feminist new materialist theories-in particular those of Stacy Alaimo, Claire Colebrook, and Karen Barad-to describe our relationship to climate change as one of "weathering." We propose the temporal frame of "thick time"-a transcorporeal stretching between present, future, and past-in order to reimagine our bodies as archives of climate and as making future climates possible. In doing so, we can rethink the temporal narratives of climate change discourse and develop a feminist ethos of responsivity toward climatic phenomena. This project reminds us that we are not masters of the climate, nor are we just spatially "in" it. As weather-bodies, we are thick with climatic intra-actions; we are makers of climate-time. Together we are weathering the world.									1	0	0	0	1	0887-5367		WOS:000340669600003		
J	Macgregor, Sherilyn								Only Resist: Feminist Ecological Citizenship and the Post-politics of Climate Change								HYPATIA-A JOURNAL OF FEMINIST PHILOSOPHY				29	3	SI		617	633		10.1111/hypa.12065			SUM 2014	2014	European political theorists have argued that contemporary imaginaries of climate change are symptomatic of a post-political condition. My aim in this essay is to consider what this analysis might mean for a feminist green politics and how those who believe in such a project might respond. Whereas much of the gender-focused scholarship on climate change is concerned with questions of differentiated vulnerabilities and gendered divisions of responsibility and risk, I want to interrogate the strategic, epistemological, and normative implications for ecological feminism of a dominant, neoliberal climate change narrative that arguably has no political subject, casts Nature as a threat to be endured, and that replaces democratic public debate with expert administration and individual behavior change. What hope is there for counter-hegemonic political theories and social movements in times like these? I suggest that rather than give in and get on the crowded climate change bandwagon, an alternative response is to pursue a project of feminist ecological citizenship that blends resistance to hegemonic neoliberal discourses with a specifically feminist commitment to reclaiming democratic debate about social-environmental futures.									1	0	0	0	1	0887-5367		WOS:000340669600006		
J	Christensen, Julie A.								Strangers in a Strange Land: Occidentalist Publics and Orientalist Geographies in Nineteenth-Century Georgian Imaginaries								SLAVIC AND EAST EUROPEAN JOURNAL				58	2			350	352					SUM 2014	2014										0	0	0	0	0	0037-6752		WOS:000340865200024		
J	de Sierra Neves, María Teresa								POLÍTICAS PÚBLICAS PARA LA INSTITUCIONALIZACIÓN DE LAS REDES DE CONOCIMIENTO EN LAS INSTITUCIONES DE EDUCACIÓN SUPERIOR EN MÉXICO, DESDE FINES DE LOS NOVENTA	PUBLIC POLICIES FOR THE INSTITUTIONALIZATION OF KNOWLEDGE NETWORKS IN THE IES IN MEXICO, SINCE THE END OF 90S	POLÍTICAS PÚBLICAS PARA A INSTITUCIONALIZAÇÃO DASREDES DE CONHECIMENTO NAS INSTITUIÇÕES DE ENSINOSUPERIOR DO MÉXICO, DESDE FINS DOS 90						Revista Historia de la Educación Latinoamericana				16	22			231	248					2014-06	2014	In this paper we analyze public policies in science and technology that were applied in Mexico since the late twentieth century; the impact that they had on the promotion and development of the academic networks as new way of organization, management and knowledge sharing. Particularly, it is interested in the interaction between the changes caused by these policies, in the configuration of group networks and research centers, and the development of academic networks as a result of natural evolution of the scientific disciplinary and interdisciplinary activity. In the work are distinguished the following relevant dimensions: the internationalization of knowledge, as a result of the complexity of the knowledge; the context of new regulations in which they develop ways of organization of knowledge in universities; the historical context with new demands of society and government agencies. The methodological approach of the study is that of the new institutionalism, and the research strategy has been based on literature reviews and interviews with qualified operators. The main conclusion of the work is that the effect on the generation of knowledge networks for the implementation of these policies is not homogeneous. It is mediated by the institutional and historical conditions of each institution and disciplinary cultures.	En este trabajo se analizan las políticas públicas en ciencia y tecnología que se aplicaron en México desde fines del siglo XX para conocer el impacto que ellas tuvieron en la promoción y desarrollo de las redes académicas como nuevos modos de organización, gestión y transferencia del conocimiento. Particularmente, interesa la interacción entre los cambios provocados por dichas políticas, en la configuración redes de grupos y centros de investigación, y el desarrollo de redes académicas como un fruto de la evolución natural de la actividad científica disciplinaria e interdisciplinaria. En el trabajo se distinguen las siguientes dimensiones relevantes: la internacionalización del conocimiento resultado de la complejización de los saberes; el contexto de nuevas regulaciones en que se desarrollan las formas de organización del conocimiento en las universidades; el contexto histórico con nuevas demandas de la sociedad y los organismos públicos. El enfoque metodológico del estudio es el del nuevo institucionalismo, y la estrategia de investigación se ha basado en las revisiones documentales y entrevistas a actores calificados. La principal conclusión del trabajo es que el efecto en la generación de redes de conocimiento por la aplicación de estas políticas no es homogéneo. Está mediado por las condiciones institucionales e históricas de cada institución y culturas disciplinarias.	Neste trabalho se analisam as políticas públicas em ciência e tecnologia que se aplicaram no México desde fins do século XX para conhecer o impacto que elas tiveram na promoção e desenvolvimento das redes acadêmicas como novos modos de organização, gestão e transferência do conhecimento. Particularmente, interessa a interação entre as mudanças provocadas por interesses políticos, na configuração de redes de grupos e centros de pesquisa, e o desenvolvimento de redes acadêmicas como fruto da evolução natural da atividade científica disciplinar e interdisciplinar. No trabalho se distinguem dimensões relevantes: a internacionalização do conhecimento resultado da complexidade dos saberes; o contexto de novas regulações em que se desenvolvem as formas de organização do conhecimento nas universidades; o contexto histórico com novas demandas da sociedade e os organismos públicos. O enfoque metodológico do estudo é o do novo institucionalismo, e a estratégia de pesquisa foi baseada em revisões documentais e entrevistas a atores qualificados. A principal conclusão do trabalho é que o efeito na geração de redes de conhecimento pela aplicação destas políticas não é homogêneo. Está mediado pelas condições institucionais e históricas de cada instituição e culturas disciplinares.							0	0	0	0	0	0122-7238		SCIELO:S0122-72382014000100012		
J	Montoro, Tania; Ferreira, Ceiça								Mulheres negras, religiosidades e protagonismos no cinema brasileiro	Black women, religiosities and protagonism in Brazilian cinema							Galáxia (São Paulo)				14	27			145	159		10.1590/1982-25542014116147			2014-06	2014	This study seeks to identify similarities between the central role of the feminine in Afro-Brazilian religions and in the imaginary constructs about "saint mothers" (mães de santo) in Brazilian cinema based on producer Alfredo Sternheim's 1974 film "Pureza Proibida" (Forbidden Purity), and producer João Daniel Tikhomiroff's 2009 movie "Besouro" (Beetle). Based on cultural studies, feminist criticism, and film theory, this paper discusses the intersection of race and gender identities and observes forms of visibility and multiple configurations of the black woman in these audiovisual narratives.		Este artigo busca identificar ressonâncias entre o papel central do feminino nas religiões afro-brasileiras e as construções imaginárias sobre "mães de santo" no cinema brasileiro, por meio dos filmes Pureza Proibida (Alfredo Sternheim, 1974) e Besouro (João Daniel Tikhomiroff, 2009). A partir dos estudos culturais, da crítica feminista e da teoria do cinema, propõe-se discutir o cruzamento das identidades de gênero e raça e observar formas de visibilidade e múltiplas configurações do feminino negro nessas narrativas audiovisuais.							0	0	0	0	0	1982-2553		SCIELO:S1982-25532014000100012		
J	Sovik, Liv								Os projetos culturais e seu significado social	Cultural projects and their social significance							Galáxia (São Paulo)				14	27			172	182		10.1590/1982-25542014110411			2014-06	2014	Cultural, art education or socio-educational projects, whose target audiences are poor black youth, have attracted increasing attention in Brazil's media and social imaginary. The media is enthusiastic about them because they preach social peace, but they are criticized in smaller, more politicized circles. This article presents an analytical description of these projects as a social phenomenon, seeking to avoid this polarization while maintaining a critical eye. Because this initial analysis is still fairly superficial, we turn to the work of Stuart Hall, who wrote on similar issues of youth, imaginaries and violence in British culture, in search of a "more scientific" method of investigation. The article then presents considerations about Stuart Hall's investigative method, which he adapts from Marx, and uses it to raise more incisive questions about the social significance of such projects at this time.		Projetos culturais, de arte-educação ou socioeducativos, cujos públicos-alvo são a juventude pobre e negra, vêm ocupando cada vez mais espaço na mídia e no imaginário social. Objetos de entusiasmo na mídia, por pregarem a paz social, são criticados em círculos menores, considerados mais politizados. Apresenta-se primeiro, neste trabalho, uma análise que procura driblar essa polarização e, mesmo assim, descreve-los de maneira crítica. Por considerar essa análise ainda bastante superficial, voltamos-nos para o trabalho de Stuart Hall, autor de obras importantes sobre questões parecidas de juventude, imaginário e violência na cultura britânica, em busca de um método "mais científico" de investigação. São apresentadas então considerações sobre o método de Hall, conceituado a partir da leitura de um texto de Marx, e, por meio desse método são levantadas questões analíticas mais incisivas sobre o significado social dos projetos no atual momento.							0	0	0	0	0	1982-2553		SCIELO:S1982-25532014000100014		
J	McCarthy, Jane Ribbens; Prokhovnik, Raia								Embodied Relationality and Caring after Death								BODY & SOCIETY				20	2			18	43		10.1177/1357034X13506469			JUN 2014	2014	We explore contested meanings around care and relationality through the under-explored case of caring after death, throwing the relational significance of bodies' into sharp relief. While the dominant social imaginary and forms of knowledge production in many affluent western societies take death to signify an absolute loss of the other in the demise of their physical body, important implications follow from recognising that embodied relational experience can continue after death. Drawing on a model of embodied relational care encompassing a me', a you' and an us', we argue that after death me' and us' remain (though changed) while crucial dimensions of you' persist too. In unravelling the binary divide between living and dead bodies, other related dichotomies of mind/body, self/other, internal/external, and nature/social are also called into question, extending debates concerning relationality and openness between living bodies. Through an exploration of autobiographical accounts and empirical research, we argue that embodied relationality expresses how connectedness is lived out after death in material practices and felt experiences.									0	0	0	0	0	1357-034X		WOS:000342763000002		
J	Alejandro Valenzuela, A.								NARRATOR, CHARACTER, READER: AN IMAGINARY TRIAD OF THE SURGICAL TECHNIQUE OF POWER								ANALES DE LITERATURA CHILENA				15	21			211	218					JUN 2014	2014										0	0	0	0	0	0717-6058		WOS:000343529900013		
J	Nicolas Roman, G.								TERRITORIES OF THE TIME. HISTORY. WRITING, IMAGINARY IN THE NARRATIVE OF ANTONIO GIL								ANALES DE LITERATURA CHILENA				15	21			273	276					JUN 2014	2014										0	0	0	0	0	0717-6058		WOS:000343529900022		
J	López Torres, Zulima Azeneth; Torres Estrada, Isabel Cristina								La reflexividad etnográfica como soporte investigativo en las acciones publicitarias	Ethnographic Reflexivity as Research Support in Advertising							Anagramas -Rumbos y sentidos de la comunicación-				12	24			59	69					2014-06	2014	This article is intended to express the importance of ethnographic reflexivity as a research tool which can be positioned itself as one of the best strategies to address consumers, since individuals are influenced by the course of their social reality. Ethnography provides a holistic point of view of those persons who consume with respect to themselves, the environment, and the objects and/or goods available for meeting their needs, since it allows making an analysis of the business processes available for the members of a society who in turn become configurators of social representations and imaginaries in relation to acquisitions, uses, and adhesions, among other things, of what has been called merchandise in this article. These research possibilities allow the advertising exercise to find, among the number of daily data, the common elements underlying social configurations so that rhetoric in this kind of communication can be consistent with them in an attempt to reach the goal: persuasion.	Este artículo busca exponer la importancia de la reflexividad etnográfica como una herramienta investigativa que puede posicionarse como una de las mejores estrategias para el abordaje del consumidor, en tanto el sujeto es atravesado por el devenir de su realidad social. La etnografía proporciona una visión holística de ese sujeto que consume, en relación consigo mismo, con el entorno y con los objetos y/o bienes disponibles para la satisfacción de sus necesidades, en tanto que permite un análisis de los procesos mercantiles o no, de los que disponen los miembros de una sociedad, que a su vez se convierten en configuradores de representaciones sociales e imaginarios en relación con las adquisiciones, usos y adhesiones, entre otras cosas de lo que en este texto se ha denominado como mercancías. Estas posibilidades investigativas le proponen al ejercicio publicitario hallar, dentro del cúmulo de datos cotidianos, los elementos comunes que subyacen en las configuraciones sociales, buscando que la retórica en este tipo de comunicación sea acorde con estas, a fin de cumplir su fin último: la persuasión.								0	0	0	0	0	1692-2522		SCIELO:S1692-25222014000100004		
J	Steenburg, Nancy Hathaway								Imaginary Citizens: Child Readers and the Limits of American Independence, 1640-1868								AMERICAN HISTORICAL REVIEW				119	3			892	893		10.1093/ahr/119.3.892			JUN 2014	2014										0	0	0	0	0	0002-8762		WOS:000344590400075		
J	Lara, Francisco D.								Gentleman Troubadours and Andean Pop Stars: Huayno Music, Media Work, and Ethnic Imaginaries in Urban Peru								NOTES				70	4			666	668					JUN 2014	2014										0	0	0	0	0	0027-4380		WOS:000345608000003		
