PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM	
J	Geissler, P. Wenzel; Prince, Ruth J.								Active Compounds and Atoms of Society: Plants, Bodies, Minds and Cultures in the Work of Kenyan Ethnobotanical Knowledge								SOCIAL STUDIES OF SCIENCE				39	4			599	634		10.1177/0306312709104075			AUG 2009	2009	This paper examines a sequence of investigations in parasitology, botany, pharmacology, psychometrics and ethnopsychology focused on Kenyan village children's knowledge of medicinal herbs. We follow this work of making and ordering of knowledge, showing that the different disciplinary perspectives on bodies, medicines, knowledges, children and cultures produced by this research all sought the foundation of knowledge in reference to objective reality, and that they aimed to make the world known in the specific form of distinct and comparable entities with individual properties and capacities. Based on subsequent ethnographic observations of healing in the same village, we outline a different, contrasting modality of knowing, which places ontology above epistemology. Medicinal knowledge and its transformational capacity are here not located within entities but between them; not in objective reality but in effects; 'to know' means 'to come together' with the implication of having an effect on one another. We use this ethnographic sketch of a different form of knowing as a foil against which to contrast the imaginary that had shaped our previous research. Beyond the stark contrast between herbal village healing and pharmacological laboratory analysis, we expand our argument by moving from natural science to social science, from studies of plants and substances to those of humans, minds and cultures; from laboratories to ethno-psychological tests, cultural models, and eventually econometrics. We suggest that by reiterating a particular scientific imaginary, remaking humans (and non-human beings) as known things, a specific notion of man and a related political economy of knowledge is naturalized. Looking back at our involvement with this sequence of research, we realize that, contrary to our intentions, our inclusion as ` social scientists' into a multidisciplinary scientific project may have exacerbated rather than mitigated its potentially problematic effects.									2	0	1	0	2	0306-3127		WOS:000267439300004	19848110	
J	Cohen, Sarah R.								Searching the animal psyche with Charles Le Brun								ANNALS OF SCIENCE				67	3			353	382	PII 923565270	10.1080/00033790.2010.488143			2010	2010	Around 1670 the French court painter and Academician Charles Le Brun produced a series of drawings featuring naturalistic animal heads, as well as imaginary heads in which he refashioned various nonhuman animal species to make humanoid physiognomies. What were the purpose and significance of these unusual works? I argue that they show Le Brun's interest in what we today would call animal psychology: focusing upon the sensory organs and their connections with the animal's brain, Le Brun studied his animals as conscious protagonists of the natural realm. One source that may have served him in this project was Marin Cureau de La Chambre's De la Connoissance des bestes of 1645, in which the physician argued that animals possess a conscious soul grounded in the senses. However, Le Brun's animal-humans have no clear place in the artist's taxonomynor, indeed, in any seventeenth-century understandings of species. It is rather John Locke, at his most skeptical, who offers the best parallel in the realm of natural philosophy to Le Brun's unsettling animal-humans. Probably without meaning to, Le Brun demonstrated through his eerie, boundary-crossing creatures the limits of visual classification.									0	0	0	0	0	0003-3790		WOS:000279439200004	20853815	
J	Varelas, Maria; Pappas, Christine C.; Tucker-Raymond, Eli; Kane, Justine; Hankes, Jennifer; Ortiz, Ibett; Keblawe-Shamah, Neveen				chen, juan/E-8441-2014				Drama Activities as Ideational Resources for Primary-Grade Children in Urban Science Classrooms								JOURNAL OF RESEARCH IN SCIENCE TEACHING				47	3			302	325		10.1002/tea.20336			MAR 2010	2010	In this study we explored how dramatic enactments of scientific phenomena and concepts mediate children's learning of scientific meanings along material, social, and representational dimensions. These drama activities were part of two integrated science-literacy units, Matter and Forest, which we developed and implemented in six urban primary-school (grades 1st-3rd) classrooms. We examine and discuss the possibilities and challenges that arise as children and teachers engaged in scientific knowing through such experiences. We use Halliday's (1978. Language as social semiotic: The social interpretation of language and meaning. Baltimore, MD: University Park Press) three metafunctions of communicative activity-ideational, interpersonal, and textual-to map out the place of the multimodal drama genre in elementary urban school science classrooms of young children. As the children talked, moved, gestured, and positioned themselves in space, they constructed and shared meanings with their peers and their teachers as they enacted their roles, Through their bodies they negotiated ambiguity and re-articulated understandings, thus marking this embodied meaning making as it powerful way to engage with science. Furthermore, children's whole bodies became central, explicit tools used to accomplish the goal of representing this imaginary scientific world, as their teachers helped them differentiate it from the real world of the model they were enacting. Their bodies operated on multiple mediated levels: as material objects that moved through space, as social objects that negotiated classroom relationships and rules, and as metaphorical entities that stood for water molecules in different states of matter or for plants, animals. or non-living entities in a forest food web. Children simultaneously negotiated meanings across all of these levels, and in doing so, acted out improvisational drama as they thought and talked science. (C) 2009 Wiley Periodicals, Inc. J Res Sci Teach 47: 302-325, 2010									6	0	0	0	6	0022-4308		WOS:000275219800004		
J	Silver, Joanna; Reavey, Paula								"He's a good-looking chap aint he?": Narrative and visualisations of self in body dysmorphic disorder								SOCIAL SCIENCE & MEDICINE				70	10			1641	1647		10.1016/j.socscimed.2009.11.042			MAY 2010	2010	Body Dysmorphic Disorder (BDD) is a condition marked by a distressing preoccupation with an imaginary or minor defect in a facial feature or a localised part of the body. However, the link between such excessive preoccupation and perceptions of self throughout the life course has rarely been examined. The aim of this study was to examine narrative accounts of the self across different life-time periods. Eleven participants diagnosed with BDD in England were recruited from the National Obsessive Compulsive Disorder (OCD) clinic and a BDD self-help group. In the context of a semi-structured interview participants presented photographs of themselves across a variety of time periods and drew a self-portrait to prompt memory and generate discussion. Transcribed interviews were analysed using Michele Crossley's (2000) narrative analytic approach. The findings suggest that the majority of participants perceived their past self as excessively attractive. Rather than believing that the alteration of their current appearance would rid them of BDD, participants indicated that a return to their former infantile and pure self that was devoid of blemish, defects and emotional responsibility would provide comfort. These findings indicate that the difficulties associated with appearance are less to do with beauty per se, but are more likely associated with narratives of loss, aging and decline and death. (C) 2010 Elsevier Ltd. All rights reserved.									5	0	3	0	5	0277-9536		WOS:000277815000025	20202730	
J	Lemov, Rebecca								"Hypothetical Machines" The Science Fiction Dreams of Cold War Social Science								ISIS				101	2			401	411					JUN 2010	2010	The introspectometer was a "hypothetical machine" Robert K. Merton introduced in the course of a 1956 how-to manual describing an actual research technique, the focused interview. This technique, in turn, formed the basis of wartime morale research and consumer behavior studies as well as perhaps the most ubiquitous social science tool, the focus group. This essay explores a new perspective on Cold War social science made possible by comparing two kinds of apparatuses: one real, the other imaginary. Even as Merton explored the nightmare potential of such machines, he suggested that the clear aim of social science was to build them or their functional equivalent: recording machines to access a person's experiential stream of reality, with the ability to turn this stream into real-time data. In this way, the introspectometer marks and symbolizes a broader entry during the Cold War of science-fiction-style aspirations into methodological prescriptions and procedural manuals. This essay considers the growth of the genre of methodological visions and revisions, painstakingly argued and absorbed, but punctuated by sci-fi aims to transform "the human" and build newly penetrating machines. It also considers the place of the nearly real-, and the artificial "near-substitute" as part of an experimental urge that animated these sciences.									3	0	0	0	3	0021-1753		WOS:000278807900009	20718281	
J	Enck-Wanzer, Darrel								Race, Coloniality, and Geo-Body Politics: The Garden as Latin@ Vernacular Discourse								ENVIRONMENTAL COMMUNICATION-A JOURNAL OF NATURE AND CULTURE				5	3			363	371		10.1080/17524032.2011.593535			2011	2011	This essay focuses critical attention on one way that The Garden ( 2008) functions as a Latin@ vernacular discourse that serves to articulate the South Central Farmers to a decolonial politics operating through a kind of "border thinking." Delinking themselves from the modern-colonial imaginary, I argue, the South Central Farmers enact a geo-body politics of knowledge that is consistently subverted, even by supporters, vis-a-vis modern-colonial rationality. Despite their apparent instrumental failure, the South Central Farmers succeeded in enacting a decolonial challenge, which compels us as scholars to rethink our approach to the Farmers' specific activism and Latin@ vernacular discourse generally.									2	0	0	0	2	1752-4032		WOS:000299817900010		
J	Pickersgill, Martyn								Connecting neuroscience and law: anticipatory discourse and the role of sociotechnical imaginaries								NEW GENETICS AND SOCIETY				30	1			27	40		10.1080/14636778.2011.552298			2011	2011	In recent years, attempts have increasingly been made to connect neuroscience and law. Scientists and lawyers are imagining and actively fostering the realization of futures in which neuroscience will play a prominent role in the activity of courts. In this article I take these debates as my empirical object. I trace the emergence of neurolegal discourse, explore its focus on free will and lie detection, and show how expectations about the potential role neuroscience might play in the law are being embedded in new research programs and funding streams. In so doing, I analyze the role of particular "sociotechnical imaginaries" in stimulating, directing and restricting neurolegal discourse and highlight the ways in which new visions of law, science and scientists are produced in the process. Sociotechnical imaginaries are shown to be salient in structuring anticipatory discourse, and represent a key target for social scientific intervention in such debates.									9	0	0	0	9	1463-6778		WOS:000288002400002		
J	Koch, Gertraud; Sorensen, Estrid; Levidow, Les								Childish Science Introduction								SCIENCE AS CULTURE				20	4	SI		421	431		10.1080/09505431.2011.617950			2011	2011	How do children engage with science? How does science in one's childhood overlap with other scientific practices-or differ from them? According to prevalent developmental perspectives, particularly in science education, children's understandings are incomplete-an immature stage of adults' engagement with science. There follows a prescriptive model: an efficiently, playfully designed science education will generate scientifically educated young people, and perhaps even excellent scientists in the future.Such recent approaches to science education can be questioned via an ironic play with the concept of 'childish science', along three specific lines: children's life worlds are pervaded with/by science and are understood through children's imaginaries of science and their practices with science. More than simply incomplete adults, children develop their own sense-making through specific cultures, social relations and rationalities. When introduced to learning settings, specific materials and technologies matter; they represent, communicate and translate knowledges in ways dependent upon children's practices.These three aspects of 'childish science' provide a playful intervention for broadening prevalent approaches to science education. This special issue analyses science in childhood as a specifically 'childish' version of science. Children embed the world around them with meanings. Through these practices and meanings children become major actors in various settings, including schools, museums and their own homes. The analysis is informed by concepts drawn from childhood studies and Science and Technology Studies (STS).In terms of practical implications, educators should recognise the specific roles of childish science, which cannot be fully anticipated, controlled or designed. Science education should not be over-optimistic about its methods and outcomes. It is worth learning more about childish ways of engaging with science and how they relate to other versions of science.									1	0	0	0	1	0950-5431		WOS:000299214300001		
J	Woehrer, Veronika; Harrasser, Doris								Playful Experiments: Gendered Performances in a Children's Museum								SCIENCE AS CULTURE				20	4	SI		471	490		10.1080/09505431.2011.605925			2011	2011	While initiatives to popularise science for children and young people are on the rise, we know little about how children in practice interact with scientific objects in children's museums. Ethnographic research in a Viennese museum, focusing on children's interaction with an apparatus aimed to teach children about the mixing of colours, reveals the complexity and multifariousness of such practices. Imaginaries of mystery and witchcraft are inscribed in the object, while inscriptions of laboratory practices are also present. The ways in which children de-scribe this object resemble the production of experimental scientific knowledge: they try, contextualise, question, comment and reflect on the technological arrangement. Their practices and scientific performances integrate societal questions, applications, norms and values when they, for example, criticise the arrangement, perform polluting the Danube or sell coloured drinks. Doing science also means performing gender in this context: boys involve themselves more playfully and directly in the technology than girls, who remain more sceptical. Whereas the former are quick to play and invent stories, the latter take a different approach, commenting on and criticising the object. Despite the museum's efforts to equally address and involve boys and girls, the children's usage of the object differs.									0	0	0	1	1	0950-5431		WOS:000299214300004		
J	Davis, Mark; Stephenson, Niamh; Flowers, Paul				Davis, Mark/D-4375-2011				Compliant, complacent or panicked? Investigating the problematisation of the Australian general public in pandemic influenza control								SOCIAL SCIENCE & MEDICINE				72	6			912	918		10.1016/j.socscimed.2011.01.016			MAR 2011	2011	This article examines how pandemic influenza control policies interpellate the public. We analyse Australian pandemic control documents and key informant interviews, with reference to the H1N1 virus in 2009. Our analysis suggests that the episodic and uncertain features of pandemic influenza give control measures a pronounced tactical character. The general public is seen as passive and, in some cases, vulnerable to pandemic influenza. Communication focuses on promoting public compliance with prescribed guidelines, but without inspiring complacency, panic or other unruly responses. These assumptions depend, however, on a limited social imaginary of publics responding to pandemics. Drawing on Foucault, we consider how it is that these assumptions regarding the public responses to pandemics have taken their present form. We show that the virological modelling used in planning and health securitisation both separate pandemic control from its publics. Further, these approaches to planning rely on a restricted view of human agency and therefore preclude alternatives to compliance-complacency-panic and, as we suggest, compromise pandemic control. On this basis we argue that effective pandemic control requires a systematic dialogue with the publics it seeks to prepare in anticipation of the event of pandemic influenza. (C) 2011 Elsevier Ltd. All rights reserved.									5	0	1	0	5	0277-9536		WOS:000290080100013	21349624	
J	Macnaghten, Phil; Guivant, Julia S.								Converging citizens? Nanotechnology and the political imaginary of public engagement in Brazil and the United Kingdom								PUBLIC UNDERSTANDING OF SCIENCE				20	2			207	220		10.1177/0963662510379084			MAR 2011	2011	This paper offers a comparative analysis of two public engagement exercises, conducted concurrently in the UK and Brazil. Following an account of how public engagement is situated in the political imaginary of the UK and Brazil, we set out a theoretical framework for such comparison, highlighting questions of narrative, political culture and civic epistemology. We then set out key differences in response, considering Brazilian citizen responses as prototypically more positive of (nano) technology, and as more amenable to and accepting of Enlightenment master narratives of technoscientific progress. UK citizen responses, by contrast, were more tragic, and more informed by resistant narratives of technoscientific failure. Although such distinctions are not absolute, they are nevertheless significant. We conclude by pointing to a set of analytical and normative challenges for how the science and technology studies analyst is to understand the politically contingent character of public engagement in the governance of science and technology.									7	0	0	1	7	0963-6625		WOS:000287848500005		
J	Vorms, Marion								Representing with imaginary models: Formats matter								STUDIES IN HISTORY AND PHILOSOPHY OF SCIENCE				42	2	SI		287	295		10.1016/j.shpsa.2010.11.036			JUN 2011	2011	Models such as the simple pendulum, isolated populations, and perfectly rational agents, play a central role in theorising. It is now widely acknowledged that a study of scientific representation should focus on the role of such imaginary entities in scientists' reasoning. However, the question is most of the time cast as follows: How can fictional or abstract entities represent the phenomena? In this paper, I show that this question is not well posed. First, I clarify the notion of representation, and I emphasise the importance of what I call the "format" of a representation for the inferences agents can draw from it. Then, I show that the very same model can be presented under different formats, which do not enable scientists to perform the same inferences. Assuming that the main function of a representation is to allow one to draw predictions and explanations of the phenomena by reasoning with it, I conclude that imaginary models in abstracto are not used as representations: scientists always reason with formatted representations. Therefore, the problem of scientific representation does not lie in the relationship of imaginary entities with real systems. One should rather focus on the variety of the formats that are used in scientific practice. (C) 2010 Elsevier Ltd. All rights reserved.									3	0	0	0	3	0039-3681		WOS:000291274800005		
J	Reardon, Jenny								The Democratic, Anti-Racist Genome? Technoscience at the Limits of Liberalism								SCIENCE AS CULTURE				21	1			25	47		10.1080/09505431.2011.565322			2012	2012	The opening decade of this millennium witnessed genome scientists, policy makers, critical race theorists and world leaders standing together to pronounce the anti-racist democratic potential of human genomics. Understanding and assessing this rise of 'anti-racist, democratic genomics' requires distinguishing between two problems of power and science: the first characterized by what Michel Foucault labeled states of domination; the second by what he described as relations of power. When states of domination exist, as in the case of Nazi science, liberal efforts to extend new powers of participation and autonomy to research subjects may play important roles in redressing power imbalances between researchers and their subjects. However, when distinctions between scientist and research subject blur, as in the case of much human genomics, efforts to extend liberal rights to subjects of genomic studies-or genomic liberalism-may produce novel problems, including: (1) human genome scientists' loss of capacity to describe their objects of study; (2) disruption of research subjects' abilities to define themselves; and (3) lack of accountability for the unintended effects of efforts to democratize genomics. In these ways genomic liberalism may foster, at the same that it impedes, the co-constitution of knowledge and democratic subjects. It may create new forms of racism at the very moment that it explicitly seeks anti-racist ends. Addressing the problems created by this paradoxical position will require more sustained attention to and critique of the anti-racist and democratic imaginaries that increasingly animate technoscience.									5	0	0	0	5	0950-5431		WOS:000302291400002		
J	Wilson-Kovacs, Dana; Wyatt, David; Hauskeller, Christine								"A Faustian bargain?" Public voices on forensic DNA technologies and the National DNA Database								NEW GENETICS AND SOCIETY				31	3	SI		285	298		10.1080/14636778.2012.687085			2012	2012	This article draws on the idea of the "forensic imaginary" (Williams 2010) to explore UK public perspectives on the place, role and significance of forensic DNA technologies, both independent of and in relation to other genetic applications. Using correspondents' replies to the Spring 2006 Mass Observation Directive "Genes, Genetics and Cloning," the analysis focuses on continuities and tensions in their discursive repertoires. The argument examines (1) the ways in which knowledge is made sense of in these accounts; and (2) the discrepancy between an appreciation of the benefits of using DNA identification techniques in police work and a more critical attitude towards a wider national DNA database. The conclusion reflects on the need for a wider scope in research on public understandings of science, which looks beyond targeted consultations and specific publics, and provides more textured data to document collective views on the development and governance of forensic DNA technologies.									3	0	1	0	3	1463-6778		WOS:000306738800004		
J	Delgado, Ana; Rommetveit, Kjetil; Barcelo, Miquel; Lemkow, Louis								Imagining High-Tech Bodies: Science Fiction and the Ethics of Enhancement								SCIENCE COMMUNICATION				34	2			200	240		10.1177/1075547011408928			APR 2012	2012	Seeking for broad and inclusive ways of framing ethical debates on emerging technologies, in this article the authors explore imaginaries of body enhancement as encompassed in the science fiction (sci-fi) literature. They provide in-depth descriptions of three sci-fi novels: Neuromancer, The Player of Games, and Kethani. They explore how ethical concerns are framed within the imaginary world of these novels, emphasizing that this framing is usually ambivalent, embedded within lived narratives, as well as future and collectively oriented. Because they evoke shared imaginaries, sci-fi novels appear as useful to trigger debate on new technologies.									0	0	0	0	0	1075-5470		WOS:000301801200002		
J	Teil, Genevieve								No Such Thing as Terroir?: Objectivities and the Regimes of Existence of Objects								SCIENCE TECHNOLOGY & HUMAN VALUES				37	5			478	505		10.1177/0162243911423843			SEP 2012	2012	The sociology of science has shown that the scientific quest for truth, framed by the search for objectivity was granting objects of knowledge the form of independent and autonomous things, "data" already given and preexisting their observation. But do "real" objects only fit the form of data or things? If not, to which other form and objectivity do they fit? The author considers the question by examining the dispute between scientists and vintners on the issue of terroir, a complex combination of viticulture and wine-making practices and agro-climactic factors, which gives wines a particular taste, or terroir typicity. For scientists who are unable to reduce it to a stable list of determining factors, terroir is an unfounded notion, an imaginary social construction, and an economic barrier. Producers, on the other hand, along with the wider distribution network of terroir wines, consider terroir as a real object, although one whose manifestations cannot be evaluated using the same procedures as those of scientists. By analyzing how proof of terroir is implemented, the author uncovers a regime of existence of objects different from the scientific regime: a pluralist one governed by critical discussion from which objects emerge as distributed results of a production process.									1	0	0	0	1	0162-2439		WOS:000308408400003		
J	Arthur, Richard T. W.								Virtual Processes and Quantum Tunnelling as Fictions								SCIENCE & EDUCATION				21	10			1461	1473		10.1007/s11191-012-9439-7			OCT 2012	2012	In this paper it is argued that virtual processes are dispensable fictions. The argument proceeds by a comparison with the phenomenon of quantum tunnelling. Building on an analysis of L,vy-Leblond and Balibar, it is argued that, although the phenomenon known as quantum tunnelling certainly occurs and is at the basis of many paradigmatic quantum effects, the implied conceptualization of it as a free particle burrowing through a potential barrier is flawed. An alpha particle, for example, does not exist as a free particle inside a uranium nucleus and then "burrow through" the massive potential barrier of the repulsive Coulomb potential: rather, it can be interpreted as existing in a bound state which gives it a corresponding (absolutely tiny, but) finite probability of appearing on the other side of the barrier. If the part of the state function representing the transmission through the barrier is conceived as representing a particle trajectory, the particle will have imaginary momentum and negative kinetic energy. A similar analysis then applies to virtual processes. For example, if (as in Hawking's conception of black hole radiation) one imagines a pair of particles created at the Schwarzschild radius, one of which drops into the black hole, at its creation that particle will have imaginary momentum and negative kinetic energy; so will the pion that is imagined as mediating the nuclear exchange force on the standard model. In each case, it is argued, the phenomenon can be understood in terms of a finite probability of transmission predicted by quantum theory, without appealing to particle trajectories. The idea that a particle "penetrates" a barrier that it does not have the energy to surmount, or that a pair of particles is "virtually" produced one on either side of the Schwarzschild radius, in defiance of energy conservation, should be discarded as unphysical.									0	0	0	0	0	0926-7220		WOS:000308859800005		
J	Cooper, Timothy								The Lives of Machines: The Industrial Imaginary in Victorian Literature and Culture								TECHNOLOGY AND CULTURE				53	4			930	932					OCT 2012	2012										0	0	0	0	0	0040-165X		WOS:000311003100015		
J	Zhang, Yongjin								The eagle eyes the dragon in space-A critique								SPACE POLICY				29	2	SI		113	120		10.1016/j.spacepol.2013.03.002			MAY 2013	2013	China's space policy and its purpose have become an increasingly contentious subject. This paper critically examines the claims, made by Ashley Tellis, among others, that China has a space strategy decided and coordinated by the Chinese military and dedicated to defeating superior US power locally in an asymmetrical war, and that it is this military space strategy that drives China's single-minded pursuit of space science and technology and the development of China's space programme. To do so, the paper conducts two investigations: into the declining role of the Chinese military in China's foreign and security policy making and its limited influence in formulating China's grand strategy; and the other into the contingent history of China's two space programs, Shenzhou and Chang'e, which have largely been driven by civilian scientist communities, rather than the military. In so doing, I argue that the claims of China's 'military space strategy' are over-imaginative and serve a particular political purpose. The social imaginary of a threatening China produced by the US strategic gaze at China in space, I further argue, has dangerous policy implications. (C) 2013 Elsevier Ltd. All rights reserved.									0	0	0	0	0	0265-9646		WOS:000321409700006		
J	Jasanoff, Sheila; Kim, Sang-Hyun								Sociotechnical Imaginaries and National Energy Policies								SCIENCE AS CULTURE				22	2			189	196		10.1080/09505431.2013.786990			JUN 1 2013	2013										3	0	1	0	3	0950-5431		WOS:000320017600007		
J	King, Helen								Diseases of the Imagination and Imaginary Disease in the Early Modern Period								ISIS				104	3			616	617		10.1086/674482			SEP 1 2013	2013										0	0	0	0	0	0021-1753		WOS:000326329700042		
J	Oreskes, Naomi; Conway, Erik M.								The Collapse of Western Civilization: A View from the Future								DAEDALUS				142	1			40	58					WIN 2013	2013	Science fiction writers construct an imaginary future; historians attempt to reconstruct the past. Ultimately, both are seeking to understand the present. In this essay, we blend the two genres to imagine a future historian looking back on a past that is our present and (possible) future. The occasion is the tercentenary of the end of Western culture (1540 - 2073); the dilemma being addressed is how we - the children of the Enlightenment - failed to act on robust information about climate change and knowledge of the damaging events that were about to unfold. Our historian concludes that a second Dark Age had fallen on Western civilization, in which denial and self-deception, rooted in an ideological fixation on "free" markets, disabled the world's powerful nations in the face of tragedy. Moreover, the scientists who best understood the problem were hamstrung by their own cultural practices, which demanded an excessively stringent standard for accepting claims of any kind - even those involving imminent threats. Here, our future historian, living in the Second People's Republic of China, recounts the events of the Period of the Penumbra (1988 - 2073) that led to the Great Collapse and Mass Migration (2074).									6	0	2	0	6	0011-5266		WOS:000313760800004		
J	Stephens, Neil; Atkinson, Paul; Glasner, Peter								Institutional Imaginaries of Publics in Stem Cell Banking: The Cases of the UK and Spain								SCIENCE AS CULTURE				22	4	SI		497	515		10.1080/14636778.2013.764071			DEC 1 2013	2013	The UK and Spanish Stem Cell Banks hold politically controversialbut potentially therapeutically beneficialhuman embryonic stem cells for distribution to research laboratories globally. The UK bank was the first of its type in the world, opening in 2004, and the Spanish bank used it as a role model in its own development. Both banks structure their operations in response to how their staffs imagine the publics in their nation make trust judgements about their work. Differences between the workings of each bank can be traced to differences in the collective imaginings operating at each banktermed institutional imaginaries'about how publics think. The UK bank sustains an imaginary in which distance lends legitimacy and disengagement signifies correct moral practice. It conjures a public that values a steady, safe and reliable institutionfree from potential conflict of interestabout which the less news the better. This stands in contrast to the Spanish bank that conjures a public that retains an interest in legitimate, ethical guardianship of stem cell material, but which is less worried about conflict of interest in attaining this. Instead, for the Spanish institution, engagement with science and the media through the projection of the bank as cutting edge is deemed crucial for maintaining public support.									0	0	0	0	0	0950-5431		WOS:000327369700006		
J	Welsh, Ian; Wynne, Brian								Science, Scientism and Imaginaries of Publics in the UK: Passive Objects, Incipient Threats								SCIENCE AS CULTURE				22	4	SI		540	566		10.1080/14636778.2013.764072			DEC 1 2013	2013	Two-way public engagement with science is an important modern democratic practice that paradoxically coincides with the intensifications of state surveillance and policing of publics and social movements engaging with issues involving science. This raises important questions about the contemporary anatomies of publics, and what count as legitimate expressions of public concern over scientific stakes within the knowledge economy. Implicit in the tension between inclusion and surveillance are concerns over the social meaning and authority of science amongst both scientific practitioners and publics. Bringing science and technology studies (STS) and social movement studies (SMS) into dialogue offers a means to explore the neglected ontological stakes in the framing of scientific imaginaries of publics, and public imaginaries of science. Post-WWII UK science-publics relations have emerged in three significant modalities, with publics imagined: as passive non-entities, circa 1950-1990 (continuing); as incipient threats due to presumed deficits in their grasp of science 1990-2000 (continuing); and, since circa 2000, as politicised threats requiring state control. Each modality is shaped by elite denial of the normative commitments embedded within science as surrogate politicsscientism. In each mode, scientistic elite emphasis on epistemic issues forecloses engagement with broader public meanings expressing legitimate normative and ontological differences. Fusing the more epistemic focus of STS with SMS's emphasis on meaning and democratic process offers a route to deeper democratic forms of public engagement with what is called science, which would also precipitate more accountability in elite discourses around science and technology.									1	0	0	0	1	0950-5431		WOS:000327369700008		
J	Pickersgill, Martyn; Niewoehner, Joerg; Mueller, Ruth; Martin, Paul; Cunningham-Burley, Sarah								Mapping the new molecular landscape: social dimensions of epigenetics								NEW GENETICS AND SOCIETY				32	4			429	447		10.1080/14636778.2013.861739			DEC 1 2013	2013	Epigenetics is the study of changes in gene expression caused by mechanisms other than changes in the DNA itself. The field is rapidly growing and being widely promoted, attracting attention in diverse arenas. These include those of the social sciences, where some researchers have been encouraged by the resonance between imaginaries of development within epigenetics and social theory. Yet, sustained attention from science and technology studies (STS) scholars to epigenetics and the praxis it propels has been lacking. In this article, we reflexively consider some of the ways in which epigenetics is being constructed as an area of biomedical novelty and discuss the content and logics underlying the ambivalent promises being made by scientists working in this area. We then reflect on the scope, limits and future of engagements between epigenetics and the social sciences. Our discussion is situated within wider literatures on biomedicine and society, the politics of interventionist STS, and on the problems of caseness within empirical social science.									3	0	0	0	3	1463-6778		WOS:000327930500006		
J	Nowotny, Helga								Engaging with the political imaginaries of science: Near misses and future targets								PUBLIC UNDERSTANDING OF SCIENCE				23	1	SI		16	20		10.1177/0963662513476220			JAN 2014	2014	The current economic and financial crisis is also a political crisis that requires a rethinking of public engagement with science. In the past, the dominant focus of science, technology and society (STS) has led to a blind spot: political understanding and engagement of policy-makers and politicians with science, which is an integral part of any public engagement. Arguably, it is bound to and emerges from what Ezrahi calls collective political imaginaries. These are necessary fictions, which are causative and performative. In crude form, they manifest themselves in short-term impact measurements of every unit of scientific activity with citizens as the fictitious ultimate beneficiaries. In the future, STS can gain from coming up with a workable definition of the public interest with a focus on the public value of science. It can investigate collective imaginaries as they emerge from interactions with new media. As necessary fictions they may hold answers we never imagined them to hold.									0	0	0	0	0	0963-6625		WOS:000329687400003	24434706	
J	Papadopoulos, Dimitris								Politics of Matter: Justice and Organisation in Technoscience								SOCIAL EPISTEMOLOGY				28	1	SI		70	85		10.1080/02691728.2013.862878			2014	2014	The technoscientific capacity to manipulate and remake the material substance of being is at the core of an expanding ontological imaginary that permeates culture in Global North societies. What are the political implications of this imaginary? What are the absences, the residues, the invisibilised practices and actors of technoscience's ontological politics? The paper interrogates this form of politics, argues for the radical democratisation of technoscience and explores how it is possible to pose questions of justice without reducing the material to the social. It concludes with a discussion of the idea of crafting alternative ontologies as commitment to a material organisation of justice.									1	0	0	0	1	0269-1728		WOS:000343205900006		
J	Taylor-Alexander, Samuel								Bioethics in the Making: "Ideal Patients" and the Beginnings of Face Transplant Surgery in Mexico								SCIENCE AS CULTURE				23	1			27	50		10.1080/09505431.2013.789843			JAN 2 2014	2014	Medical teams around the world are increasingly gaining ethical clearance to utilise face transplant surgery as a reconstructive surgical procedure. Analysis of the beginnings of the operation in Mexico vis-a-vis the early uptake of the procedure in France reveals that this controversial experimental medical field has become loaded with national significance. The primary issue of dispute has been the dependence on life-threatening immunosuppressant therapy in a procedure that treats otherwise biologically healthy people. Attempts to resolve related debate has resulted in the emergence of what my interlocutors refer to as an ideal patient, a person whose particular state of health and suffering render them operable within the current biomedical constraints. Drawing together the idiom of coproduction with the concept of sociotechnical imaginaries shows how this imagined patient category was refracted and stabilised as it entered into the Mexican context whilst producing patients and surgical experts as particular types of bioethical subjects. The flexibility and normative value of the ideal patient mobilises and is mobilised by surgeons, who themselves emerge as national bioethical subjects responsible for saving the face of nations in the midst of broader changes surrounding how State's should respond to medical advancement.									0	0	0	0	0	0950-5431		WOS:000329776700002		
